Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.10 [1.06-1.15],0.113,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.10 [1.05-1.14],0.496,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.04 [1.00-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-TG%,1.03 [0.99-1.07],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.02 [0.98-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-C,0.91 [0.88-0.94],0.048,*,Total-Cholesterol
Clinical LDL-C,0.91 [0.88-0.94],0.051,,Clinical LDL Cholesterol
L-LDL-C,0.91 [0.87-0.94],0.055,,Cholesterol in Large LDL
LDL-C,0.91 [0.87-0.94],0.051,,LDL Cholesterol
L-LDL-C%,0.90 [0.87-0.94],0.025,*,Cholesterol to Total-Lipids in Large LDL percentage
