Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.10 [0.93-1.30],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.07 [0.90-1.27],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.06 [0.91-1.25],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.06 [0.89-1.25],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.00 [0.86-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.98 [0.84-1.15],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.97 [0.83-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.96 [0.81-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.94 [0.80-1.10],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.90 [0.77-1.06],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
