Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.23 [1.15-1.31],2.328e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.19 [1.12-1.27],0.033,*,Glycoprotein Acetyls
SFA%,1.19 [1.12-1.27],0.025,*,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG%,1.17 [1.10-1.25],0.130,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.17 [1.09-1.24],0.360,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-6%,0.83 [0.78-0.88],1.514e-04,***,Omega-6 Fatty Acids to Total-Fatty Acids percentage
LA%,0.82 [0.76-0.87],1.498e-04,***,Linoleic Acid to Total-Fatty Acids percentage
PUFA%,0.80 [0.75-0.85],9.257e-08,***,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
PUFA/MUFA,0.79 [0.74-0.85],1.180e-06,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Unsaturation,0.79 [0.74-0.84],9.894e-07,***,Degree of Unsaturation
