Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.05 [0.92-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.05 [0.91-1.21],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.04 [0.90-1.20],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.04 [0.90-1.20],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.00 [0.87-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-TG%,0.97 [0.84-1.12],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.96 [0.84-1.11],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,0.90 [0.79-1.04],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,0.90 [0.78-1.03],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
Creatinine,0.66 [0.57-0.77],0.028,*,Creatinine
