Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
VLDL-C,1.05 [0.90-1.22],1.000,,VLDL Cholesterol
Total-CE,1.04 [0.90-1.22],1.000,,Total-Esterified Cholesterol
M-LDL-FC%,1.03 [0.87-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,1.01 [0.87-1.18],1.000,,Cholesteryl Esters in LDL
HDL-CE,1.01 [0.86-1.18],1.000,,Cholesteryl Esters in HDL
M-LDL-CE%,0.96 [0.82-1.12],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,0.94 [0.80-1.10],1.000,,Glutamine
M-VLDL-TG%,0.93 [0.80-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
His,0.91 [0.78-1.07],1.000,,Histidine
Ala,0.88 [0.75-1.04],1.000,,Alanine
