Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.51 [1.29-1.78],0.095,,Glycoprotein Acetyls
XS-VLDL-PL%,1.46 [1.24-1.72],0.850,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.20 [1.02-1.42],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.14 [0.96-1.34],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.03 [0.88-1.21],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.89 [0.77-1.03],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.89 [0.76-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.88 [0.76-1.03],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.75-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.63 [0.55-0.72],7.107e-06,***,Albumin
