Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-TG%,1.50 [1.30-1.74],0.010,*,Triglycerides to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.50 [1.30-1.73],0.003,**,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.46 [1.27-1.68],0.020,*,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.38 [1.21-1.59],0.721,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.13 [0.97-1.32],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-PL%,0.70 [0.62-0.80],0.014,*,Phospholipids to Total-Lipids in Medium VLDL percentage
S-LDL-C%,0.70 [0.62-0.80],0.009,**,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.69 [0.61-0.78],8.893e-04,***,Cholesterol to Total-Lipids in IDL percentage
XS-VLDL-C%,0.68 [0.60-0.78],9.980e-04,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-HDL-FC%,0.68 [0.60-0.77],0.002,**,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-CE%,0.68 [0.60-0.77],4.528e-04,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
S-LDL-FC,0.67 [0.58-0.78],0.040,*,Free Cholesterol in Small LDL
L-LDL-C%,0.67 [0.59-0.76],1.662e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-CE,0.67 [0.58-0.78],0.045,*,Cholesteryl Esters in Medium LDL
S-LDL-L,0.67 [0.57-0.78],0.043,*,Total-Lipids in Small LDL
M-LDL-L,0.67 [0.57-0.77],0.015,*,Total-Lipids in Medium LDL
IDL-CE%,0.66 [0.58-0.75],3.759e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
M-LDL-PL,0.66 [0.57-0.77],0.020,*,Phospholipids in Medium LDL
M-LDL-C,0.66 [0.57-0.76],0.009,**,Cholesterol in Medium LDL
VLDL-C,0.66 [0.56-0.77],0.014,*,VLDL Cholesterol
S-LDL-CE,0.66 [0.56-0.77],0.026,*,Cholesteryl Esters in Small LDL
S-LDL-C,0.65 [0.56-0.76],0.013,*,Cholesterol in Small LDL
HDL-P,0.65 [0.56-0.76],0.017,*,Concentration of HDL Particles
M-VLDL-PL,0.65 [0.55-0.76],0.020,*,Phospholipids in Medium VLDL
XS-VLDL-PL,0.65 [0.55-0.76],0.033,*,Phospholipids in Very Small VLDL
HDL-FC,0.64 [0.54-0.76],0.031,*,Free Cholesterol in HDL
S-VLDL-FC,0.64 [0.54-0.75],0.007,**,Free Cholesterol in Small VLDL
VLDL-CE,0.63 [0.54-0.74],0.001,**,Cholesteryl Esters in VLDL
M-LDL-FC,0.63 [0.54-0.74],0.001,**,Free Cholesterol in Medium LDL
LDL-L,0.63 [0.55-0.73],2.816e-05,***,Total-Lipids in LDL
LDL-CE,0.63 [0.54-0.72],4.130e-05,***,Cholesteryl Esters in LDL
XS-VLDL-P,0.63 [0.53-0.74],0.004,**,Concentration of Very Small VLDL Particles
XS-VLDL-L,0.63 [0.53-0.73],0.001,**,Total-Lipids in Very Small VLDL
ApoB,0.63 [0.54-0.73],2.085e-04,***,Apolipoprotein B
