Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.37 [1.11-1.69],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.26 [1.04-1.52],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.16 [0.95-1.41],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.12 [0.91-1.37],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.01 [0.82-1.24],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.81 [0.68-0.97],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.81 [0.68-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.79 [0.66-0.95],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.78 [0.65-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.75 [0.62-0.90],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
