Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.06-1.41],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Omega-3%,1.13 [0.96-1.32],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
MUFA%,1.12 [0.95-1.31],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
DHA,1.12 [0.96-1.30],1.000,,Docosahexaenoic Acid
SFA%,1.07 [0.92-1.25],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Phe,0.98 [0.84-1.14],1.000,,Phenylalanine
His,0.94 [0.81-1.10],1.000,,Histidine
M-LDL-FC%,0.91 [0.78-1.05],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Tyr,0.89 [0.76-1.05],1.000,,Tyrosine
Ile,0.88 [0.75-1.03],1.000,,Isoleucine
