Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.20 [1.07-1.35],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.20 [1.07-1.34],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.19 [1.06-1.34],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.04 [0.93-1.17],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-CE%,1.02 [0.91-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
M-LDL-PL%,0.96 [0.85-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.86 [0.77-0.95],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.84 [0.75-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,0.84 [0.76-0.93],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
LA%,0.75 [0.67-0.84],0.083,,Linoleic Acid to Total-Fatty Acids percentage
