Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.25 [1.08-1.45],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.20 [1.04-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.08 [0.93-1.25],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.06 [0.91-1.23],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.06 [0.91-1.23],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.99 [0.86-1.14],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.94 [0.81-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.85 [0.75-0.96],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.83 [0.73-0.95],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.82 [0.72-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
