Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.46 [1.39-1.54],1.102e-42,***,Triglycerides to Total-Lipids in Large LDL percentage
MUFA%,1.43 [1.35-1.51],7.993e-32,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-TG%,1.43 [1.35-1.50],1.958e-35,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.42 [1.35-1.49],1.216e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-TG%,1.37 [1.30-1.45],7.798e-25,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
XL-VLDL-TG%,1.34 [1.26-1.44],4.490e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
S-LDL-TG%,1.33 [1.26-1.40],2.400e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
M-HDL-PL%,1.32 [1.26-1.40],6.294e-20,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-VLDL-TG%,1.32 [1.25-1.40],2.213e-16,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.31 [1.24-1.39],6.040e-16,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-PL%,1.31 [1.24-1.38],1.366e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.30 [1.24-1.38],1.255e-17,***,Phospholipids to Total-Lipids in Large HDL percentage
SFA%,1.27 [1.20-1.34],5.204e-13,***,Saturated Fatty Acids to Total-Fatty Acids percentage
S-HDL-TG%,1.22 [1.16-1.29],4.671e-07,***,Triglycerides to Total-Lipids in Small HDL percentage
L-VLDL-PL%,1.19 [1.12-1.27],0.027,*,Phospholipids to Total-Lipids in Large VLDL percentage
M-HDL-TG%,1.17 [1.11-1.24],0.004,**,Triglycerides to Total-Lipids in Medium HDL percentage
GlycA,1.17 [1.11-1.24],0.003,**,Glycoprotein Acetyls
TG/PG,1.17 [1.11-1.23],0.005,**,Triglycerides to Phosphoglycerides ratio
IDL-PL%,1.17 [1.10-1.23],0.006,**,Phospholipids to Total-Lipids in IDL percentage
S-HDL-PL%,1.15 [1.09-1.22],0.045,*,Phospholipids to Total-Lipids in Small HDL percentage
Creatinine,1.15 [1.09-1.22],0.028,*,Creatinine
HDL-P,0.86 [0.81-0.91],0.031,*,Concentration of HDL Particles
S-VLDL-CE,0.86 [0.81-0.91],0.025,*,Cholesteryl Esters in Small VLDL
XS-VLDL-FC,0.85 [0.81-0.90],0.004,**,Free Cholesterol in Very Small VLDL
M-VLDL-L,0.85 [0.80-0.90],9.334e-04,***,Total-Lipids in Medium VLDL
HDL-FC,0.85 [0.80-0.90],0.011,*,Free Cholesterol in HDL
VLDL-C,0.85 [0.80-0.89],4.619e-04,***,VLDL Cholesterol
M-HDL-CE%,0.85 [0.80-0.89],2.711e-05,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
Phosphoglyc,0.85 [0.80-0.89],1.871e-04,***,Phosphoglycerides
S-HDL-CE%,0.84 [0.80-0.89],1.169e-05,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
XXL-VLDL-CE%,0.84 [0.80-0.89],6.759e-04,***,Cholesteryl Esters to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-VLDL-CE%,0.84 [0.80-0.89],1.126e-05,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
XL-HDL-FC,0.84 [0.79-0.90],0.012,*,Free Cholesterol in Very Large HDL
XXL-VLDL-C%,0.84 [0.79-0.89],0.002,**,Cholesterol to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
