Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.30 [1.17-1.44],0.318,,Glycoprotein Acetyls
M-LDL-TG%,1.11 [1.00-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.08 [0.98-1.20],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Ala,1.07 [0.96-1.19],1.000,,Alanine
VLDL-C,1.04 [0.94-1.16],1.000,,VLDL Cholesterol
Total-C,0.93 [0.84-1.03],1.000,,Total-Cholesterol
HDL-CE,0.84 [0.76-0.94],1.000,,Cholesteryl Esters in HDL
DHA%,0.78 [0.70-0.86],0.557,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Omega-3%,0.77 [0.69-0.85],0.159,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
Unsaturation,0.76 [0.69-0.85],0.072,,Degree of Unsaturation
