Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-PL%,1.09 [1.06-1.11],8.506e-08,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.08 [1.06-1.11],2.252e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.07 [1.05-1.10],2.497e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.07 [1.05-1.10],0.002,**,Glycoprotein Acetyls
M-LDL-TG%,1.07 [1.05-1.09],3.580e-04,***,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.07 [1.05-1.09],5.475e-04,***,Glycine
IDL-TG%,1.07 [1.05-1.09],0.001,**,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-PL%,1.07 [1.04-1.09],0.034,*,Phospholipids to Total-Lipids in Very Large HDL percentage
S-HDL-PL%,1.06 [1.04-1.09],0.025,*,Phospholipids to Total-Lipids in Small HDL percentage
S-LDL-PL%,1.06 [1.04-1.09],0.049,*,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-CE,0.94 [0.92-0.96],0.043,*,Cholesteryl Esters in Medium VLDL
Remnant-C,0.94 [0.92-0.96],0.010,*,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-HDL-C%,0.94 [0.92-0.96],0.024,*,Cholesterol to Total-Lipids in Small HDL percentage
IDL-L,0.94 [0.92-0.96],0.006,**,Total-Lipids in IDL
IDL-P,0.94 [0.92-0.96],0.008,**,Concentration of IDL Particles
LDL-P,0.94 [0.92-0.96],0.010,**,Concentration of LDL Particles
Total-L,0.94 [0.92-0.96],0.003,**,Total-Lipids in Lipoprotein Particles
ApoB,0.94 [0.92-0.96],0.004,**,Apolipoprotein B
IDL-FC,0.94 [0.92-0.96],7.143e-04,***,Free Cholesterol in IDL
L-LDL-C%,0.94 [0.92-0.96],9.807e-04,***,Cholesterol to Total-Lipids in Large LDL percentage
IDL-CE,0.94 [0.91-0.96],3.111e-04,***,Cholesteryl Esters in IDL
S-HDL-P,0.93 [0.91-0.96],8.087e-04,***,Concentration of Small HDL Particles
Total-FC,0.93 [0.91-0.96],2.698e-04,***,Total-Free Cholesterol
IDL-C,0.93 [0.91-0.96],2.506e-04,***,Cholesterol in IDL
S-LDL-P,0.93 [0.91-0.96],6.873e-04,***,Concentration of Small LDL Particles
XL-HDL-CE%,0.93 [0.91-0.96],4.150e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-C,0.93 [0.91-0.96],5.332e-04,***,Cholesterol in Small HDL
M-LDL-C%,0.93 [0.91-0.95],9.877e-05,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-LDL-PL,0.93 [0.91-0.95],2.942e-04,***,Phospholipids in Small LDL
S-HDL-CE,0.93 [0.91-0.95],2.024e-04,***,Cholesteryl Esters in Small HDL
XL-HDL-C%,0.93 [0.91-0.95],3.213e-04,***,Cholesterol to Total-Lipids in Very Large HDL percentage
Non-HDL-C,0.93 [0.91-0.95],1.132e-05,***,Total-Cholesterol Minus HDL-C
Total-C,0.93 [0.91-0.95],9.718e-06,***,Total-Cholesterol
IDL-CE%,0.93 [0.91-0.95],5.539e-06,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Total-CE,0.93 [0.91-0.95],4.790e-06,***,Total-Esterified Cholesterol
L-LDL-CE,0.93 [0.91-0.95],5.419e-06,***,Cholesteryl Esters in Large LDL
IDL-C%,0.93 [0.91-0.95],1.171e-06,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-L,0.93 [0.91-0.95],1.841e-06,***,Total-Lipids in Large LDL
S-LDL-L,0.93 [0.91-0.95],3.250e-06,***,Total-Lipids in Small LDL
L-LDL-C,0.93 [0.91-0.95],1.244e-06,***,Cholesterol in Large LDL
S-LDL-CE,0.93 [0.90-0.95],1.949e-06,***,Cholesteryl Esters in Small LDL
M-LDL-P,0.93 [0.90-0.95],2.101e-06,***,Concentration of Medium LDL Particles
L-LDL-PL,0.92 [0.90-0.95],6.565e-07,***,Phospholipids in Large LDL
LDL-CE,0.92 [0.90-0.95],4.579e-07,***,Cholesteryl Esters in LDL
L-LDL-FC,0.92 [0.90-0.94],3.908e-07,***,Free Cholesterol in Large LDL
LDL-L,0.92 [0.90-0.94],2.086e-07,***,Total-Lipids in LDL
M-LDL-CE,0.92 [0.90-0.94],6.289e-07,***,Cholesteryl Esters in Medium LDL
LDL-PL,0.92 [0.90-0.94],2.630e-07,***,Phospholipids in LDL
M-LDL-PL,0.92 [0.90-0.94],4.337e-07,***,Phospholipids in Medium LDL
LDL-C,0.92 [0.90-0.94],9.581e-08,***,LDL Cholesterol
S-LDL-FC,0.92 [0.90-0.94],2.079e-07,***,Free Cholesterol in Small LDL
S-LDL-C,0.92 [0.90-0.94],2.304e-07,***,Cholesterol in Small LDL
Clinical LDL-C,0.92 [0.90-0.94],4.838e-08,***,Clinical LDL Cholesterol
M-LDL-L,0.92 [0.90-0.94],1.329e-07,***,Total-Lipids in Medium LDL
LDL-FC,0.92 [0.90-0.94],4.993e-08,***,Free Cholesterol in LDL
M-LDL-C,0.92 [0.90-0.94],5.651e-08,***,Cholesterol in Medium LDL
M-LDL-FC,0.92 [0.90-0.94],1.097e-08,***,Free Cholesterol in Medium LDL
S-LDL-C%,0.92 [0.90-0.94],3.973e-10,***,Cholesterol to Total-Lipids in Small LDL percentage
Albumin,0.91 [0.89-0.94],9.053e-10,***,Albumin
