Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.11 [0.93-1.32],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.07 [0.90-1.26],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.05 [0.89-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.03 [0.87-1.23],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-PL%,1.01 [0.85-1.19],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-FC%,0.98 [0.83-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.98 [0.83-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.97 [0.82-1.15],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.95 [0.80-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.93 [0.79-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
