Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.46 [1.37-1.56],1.611e-23,***,Glycoprotein Acetyls
IDL-TG,1.29 [1.21-1.37],1.039e-10,***,Triglycerides in IDL
XS-VLDL-PL,1.28 [1.21-1.37],3.359e-10,***,Phospholipids in Very Small VLDL
L-HDL-TG,1.28 [1.20-1.36],3.053e-10,***,Triglycerides in Large HDL
XS-VLDL-L,1.28 [1.20-1.36],3.214e-09,***,Total-Lipids in Very Small VLDL
L-LDL-TG,1.26 [1.19-1.34],1.654e-08,***,Triglycerides in Large LDL
XS-VLDL-TG,1.26 [1.19-1.34],3.058e-08,***,Triglycerides in Very Small VLDL
XS-VLDL-FC,1.26 [1.18-1.34],5.167e-08,***,Free Cholesterol in Very Small VLDL
XS-VLDL-P,1.26 [1.18-1.34],4.787e-08,***,Concentration of Very Small VLDL Particles
Phosphoglyc,1.26 [1.18-1.35],4.048e-06,***,Phosphoglycerides
Total-FA,1.26 [1.17-1.34],6.259e-06,***,Total-Fatty Acids
HDL-TG,1.26 [1.18-1.34],2.583e-07,***,Triglycerides in HDL
XL-HDL-TG,1.26 [1.18-1.33],4.096e-08,***,Triglycerides in Very Large HDL
M-HDL-TG,1.25 [1.18-1.33],3.845e-07,***,Triglycerides in Medium HDL
MUFA,1.25 [1.17-1.34],9.719e-06,***,Monounsaturated Fatty Acids
SFA,1.25 [1.17-1.34],7.272e-06,***,Saturated Fatty Acids
Cholines,1.25 [1.17-1.33],1.903e-05,***,Total-Cholines
Total-PL,1.24 [1.16-1.33],3.056e-05,***,Total-Phospholipids in Lipoprotein Particles
LDL-TG,1.24 [1.17-1.32],1.284e-06,***,Triglycerides in LDL
PC,1.24 [1.16-1.33],4.379e-05,***,Phosphatidylcholines
XS-VLDL-C,1.24 [1.16-1.32],8.377e-06,***,Cholesterol in Very Small VLDL
SM,1.22 [1.15-1.31],2.526e-04,***,Sphingomyelins
XS-VLDL-CE,1.22 [1.15-1.30],8.842e-05,***,Cholesteryl Esters in Very Small VLDL
M-LDL-TG,1.21 [1.14-1.29],2.521e-04,***,Triglycerides in Medium LDL
Omega-6,1.21 [1.13-1.29],0.004,**,Omega-6 Fatty Acids
PUFA,1.21 [1.13-1.29],0.005,**,Polyunsaturated Fatty Acids
Total-L,1.20 [1.13-1.29],0.010,*,Total-Lipids in Lipoprotein Particles
Glu,1.20 [1.13-1.29],0.014,*,Glucose
IDL-PL,1.20 [1.12-1.28],0.006,**,Phospholipids in IDL
VLDL-P,1.19 [1.12-1.27],0.013,*,Concentration of VLDL Particles
S-LDL-FC%,0.86 [0.81-0.91],0.146,,Free Cholesterol to Total-Lipids in Small LDL percentage
M-HDL-CE%,0.85 [0.80-0.91],0.340,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
S-HDL-C%,0.83 [0.77-0.88],0.002,**,Cholesterol to Total-Lipids in Small HDL percentage
XL-HDL-C%,0.81 [0.75-0.87],0.003,**,Cholesterol to Total-Lipids in Very Large HDL percentage
S-HDL-CE%,0.80 [0.75-0.85],8.072e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
