Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.25 [1.18-1.31],3.013e-12,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.23 [1.17-1.30],8.213e-11,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.23 [1.17-1.29],4.686e-11,***,Triglycerides to Total-Lipids in Medium LDL percentage
XS-VLDL-PL%,1.19 [1.13-1.25],7.405e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.18 [1.12-1.24],8.072e-05,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-LDL-TG%,1.18 [1.12-1.24],4.610e-05,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.16 [1.10-1.23],0.026,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.16 [1.10-1.22],0.018,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-HDL-PL%,1.16 [1.10-1.22],0.012,*,Phospholipids to Total-Lipids in Medium HDL percentage
L-HDL-PL%,1.15 [1.09-1.21],0.014,*,Phospholipids to Total-Lipids in Large HDL percentage
IDL-PL%,1.15 [1.09-1.21],0.023,*,Phospholipids to Total-Lipids in IDL percentage
L-HDL-C%,0.88 [0.84-0.92],0.026,*,Cholesterol to Total-Lipids in Large HDL percentage
L-LDL-L,0.88 [0.83-0.92],0.045,*,Total-Lipids in Large LDL
XL-HDL-CE%,0.87 [0.83-0.92],0.024,*,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-LDL-FC%,0.87 [0.83-0.92],0.005,**,Free Cholesterol to Total-Lipids in Small LDL percentage
LDL-PL,0.87 [0.83-0.92],0.042,*,Phospholipids in LDL
PUFA%,0.87 [0.83-0.92],0.042,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-FC,0.87 [0.83-0.92],0.014,*,Free Cholesterol in IDL
L-LDL-PL,0.87 [0.83-0.92],0.015,*,Phospholipids in Large LDL
LDL-C,0.87 [0.83-0.91],0.010,**,LDL Cholesterol
L-LDL-C,0.87 [0.83-0.91],0.011,*,Cholesterol in Large LDL
IDL-CE,0.87 [0.83-0.91],0.007,**,Cholesteryl Esters in IDL
IDL-C,0.87 [0.83-0.91],0.005,**,Cholesterol in IDL
Clinical LDL-C,0.86 [0.82-0.91],6.871e-04,***,Clinical LDL Cholesterol
S-HDL-C%,0.86 [0.82-0.91],0.002,**,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-FC,0.86 [0.82-0.90],0.002,**,Free Cholesterol in Medium LDL
PUFA/MUFA,0.86 [0.81-0.91],0.007,**,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-LDL-FC,0.86 [0.81-0.90],9.675e-04,***,Free Cholesterol in Small LDL
L-LDL-FC,0.86 [0.81-0.90],5.521e-04,***,Free Cholesterol in Large LDL
LDL-FC,0.86 [0.81-0.90],2.967e-04,***,Free Cholesterol in LDL
XS-VLDL-C%,0.85 [0.81-0.89],7.006e-06,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
S-VLDL-FC%,0.85 [0.81-0.89],2.459e-05,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-CE%,0.85 [0.81-0.89],4.377e-06,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
L-LDL-FC%,0.85 [0.81-0.89],2.052e-06,***,Free Cholesterol to Total-Lipids in Large LDL percentage
LA%,0.84 [0.80-0.89],3.337e-05,***,Linoleic Acid to Total-Fatty Acids percentage
S-VLDL-PL%,0.84 [0.80-0.89],1.483e-05,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-C%,0.84 [0.80-0.88],6.313e-09,***,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-CE%,0.84 [0.80-0.88],2.414e-08,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-C%,0.83 [0.79-0.87],1.384e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
IDL-C%,0.83 [0.79-0.87],1.832e-10,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-C%,0.83 [0.79-0.87],2.026e-09,***,Cholesterol to Total-Lipids in Large LDL percentage
