Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.21 [1.04-1.41],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-HDL-TG%,1.17 [0.99-1.38],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.13 [0.96-1.33],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
VLDL-C,1.03 [0.88-1.21],1.000,,VLDL Cholesterol
Gln,1.02 [0.87-1.19],1.000,,Glutamine
Omega-6,0.97 [0.83-1.14],1.000,,Omega-6 Fatty Acids
Omega-3,0.96 [0.82-1.13],1.000,,Omega-3 Fatty Acids
LA,0.94 [0.80-1.10],1.000,,Linoleic Acid
DHA,0.90 [0.76-1.06],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.79 [0.69-0.92],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
