Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-HDL-TG%,1.10 [1.04-1.15],1.000,,Triglycerides to Total-Lipids in Medium HDL percentage
M-LDL-CE%,1.08 [1.03-1.13],1.000,,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
Gln,1.06 [1.01-1.11],1.000,,Glutamine
M-LDL-TG%,1.04 [0.99-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.01 [0.97-1.06],1.000,,Glycine
LDL-FC,1.00 [0.95-1.05],1.000,,Free Cholesterol in LDL
Lactate,0.97 [0.93-1.02],1.000,,Lactate
Citrate,0.97 [0.92-1.01],1.000,,Citrate
HDL-FC,0.93 [0.88-0.98],1.000,,Free Cholesterol in HDL
M-LDL-FC%,0.91 [0.86-0.96],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
