Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-TG%,1.07 [1.03-1.11],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.05 [1.02-1.09],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.05 [1.02-1.09],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,1.02 [0.98-1.05],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-PL%,1.01 [0.98-1.04],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.97 [0.94-1.00],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.96 [0.93-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.94 [0.91-0.97],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LA%,0.92 [0.89-0.96],0.990,,Linoleic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.92 [0.89-0.96],0.953,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
