Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.10 [0.94-1.29],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.10 [0.93-1.29],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.09 [0.93-1.28],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.08 [0.92-1.27],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.07 [0.92-1.26],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-C%,1.00 [0.86-1.16],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.98 [0.84-1.14],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.95 [0.82-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,0.95 [0.81-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.93 [0.80-1.08],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
