Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.25 [1.04-1.51],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Gly,1.10 [0.91-1.33],1.000,,Glycine
Omega-6/Omega-3,1.04 [0.86-1.27],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
VLDL-C,1.04 [0.86-1.26],1.000,,VLDL Cholesterol
VLDL-CE,1.03 [0.85-1.25],1.000,,Cholesteryl Esters in VLDL
LA,0.96 [0.79-1.16],1.000,,Linoleic Acid
Omega-3,0.95 [0.78-1.16],1.000,,Omega-3 Fatty Acids
DHA,0.92 [0.75-1.13],1.000,,Docosahexaenoic Acid
M-LDL-FC%,0.85 [0.71-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.81 [0.67-0.98],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
