Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.07 [1.01-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.02 [0.97-1.07],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.01 [0.95-1.09],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-TG%,1.01 [0.96-1.07],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.00 [0.94-1.07],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.95 [0.90-1.01],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,0.94 [0.89-0.99],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
Ile,0.87 [0.82-0.92],0.466,,Isoleucine
DHA,0.84 [0.79-0.90],0.224,,Docosahexaenoic Acid
Omega-3,0.84 [0.79-0.90],0.025,*,Omega-3 Fatty Acids
