Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Gly,1.42 [1.23-1.65],0.595,,Glycine
M-VLDL-CE%,1.20 [1.00-1.45],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.20 [1.00-1.44],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.14 [0.96-1.35],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,1.04 [0.88-1.23],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-CE%,0.99 [0.84-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-C%,0.88 [0.75-1.03],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.86 [0.73-1.02],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-LDL-CE%,0.83 [0.70-0.98],1.000,,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-HDL-TG%,0.81 [0.68-0.96],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
