Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.12 [0.95-1.31],1.000,,Free Cholesterol in HDL
M-LDL-TG%,1.08 [0.93-1.27],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Unsaturation,1.07 [0.91-1.26],1.000,,Degree of Unsaturation
Citrate,1.03 [0.88-1.21],1.000,,Citrate
Total-FC,1.01 [0.86-1.17],1.000,,Total-Free Cholesterol
Non-HDL-C,0.99 [0.85-1.15],1.000,,Total-Cholesterol Minus HDL-C
ApoB,0.98 [0.84-1.15],1.000,,Apolipoprotein B
LDL-C,0.98 [0.84-1.14],1.000,,LDL Cholesterol
Clinical LDL-C,0.98 [0.84-1.14],1.000,,Clinical LDL Cholesterol
M-LDL-FC%,0.93 [0.79-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
