Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.35 [1.27-1.45],1.140e-14,***,Creatinine
M-VLDL-TG%,1.25 [1.16-1.34],7.746e-04,***,Triglycerides to Total-Lipids in Medium VLDL percentage
XS-VLDL-TG%,1.24 [1.15-1.33],0.001,**,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.22 [1.13-1.32],0.036,*,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.13 [1.05-1.21],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.84 [0.79-0.89],0.005,**,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
L-HDL-FC%,0.83 [0.78-0.88],0.002,**,Free Cholesterol to Total-Lipids in Large HDL percentage
S-VLDL-FC%,0.83 [0.77-0.89],0.026,*,Free Cholesterol to Total-Lipids in Small VLDL percentage
M-VLDL-PL%,0.83 [0.77-0.88],0.004,**,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.83 [0.77-0.88],0.003,**,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.83 [0.77-0.88],0.005,**,Free Cholesterol to Total-Lipids in Medium VLDL percentage
L-VLDL-CE%,0.82 [0.76-0.88],0.022,*,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
S-VLDL-PL%,0.82 [0.76-0.88],0.011,*,Phospholipids to Total-Lipids in Small VLDL percentage
XL-HDL-P,0.80 [0.74-0.87],0.014,*,Concentration of Very Large HDL Particles
XL-HDL-PL,0.80 [0.74-0.87],0.012,*,Phospholipids in Very Large HDL
XL-HDL-L,0.80 [0.73-0.86],0.005,**,Total-Lipids in Very Large HDL
XL-HDL-CE,0.80 [0.73-0.86],0.006,**,Cholesteryl Esters in Very Large HDL
XL-HDL-C,0.79 [0.73-0.86],0.002,**,Cholesterol in Very Large HDL
XL-HDL-FC,0.79 [0.73-0.85],3.605e-04,***,Free Cholesterol in Very Large HDL
Gly,0.77 [0.71-0.83],1.736e-05,***,Glycine
