Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Unsaturation,1.04 [0.86-1.26],1.000,,Degree of Unsaturation
Omega-3,1.03 [0.86-1.25],1.000,,Omega-3 Fatty Acids
M-LDL-FC%,1.02 [0.84-1.24],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA,1.01 [0.83-1.22],1.000,,Polyunsaturated Fatty Acids
Omega-6,1.00 [0.83-1.21],1.000,,Omega-6 Fatty Acids
M-VLDL-C%,0.99 [0.82-1.19],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
His,0.94 [0.78-1.14],1.000,,Histidine
Ile,0.86 [0.70-1.05],1.000,,Isoleucine
Tyr,0.84 [0.68-1.03],1.000,,Tyrosine
Leu,0.83 [0.68-1.02],1.000,,Leucine
