Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.48 [1.27-1.72],0.107,,Creatinine
M-LDL-TG%,1.15 [0.97-1.36],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.08 [0.90-1.28],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,1.05 [0.88-1.26],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.03 [0.86-1.22],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.62 [0.51-0.74],0.026,*,Total-Lipids in Medium HDL
HDL-P,0.61 [0.51-0.73],0.032,*,Concentration of HDL Particles
M-HDL-C,0.60 [0.50-0.72],0.014,*,Cholesterol in Medium HDL
M-HDL-P,0.60 [0.49-0.73],0.039,*,Concentration of Medium HDL Particles
M-HDL-CE,0.59 [0.49-0.72],0.011,*,Cholesteryl Esters in Medium HDL
