Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.18 [1.00-1.39],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.05 [0.89-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.04 [0.88-1.23],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.04 [0.88-1.23],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.02 [0.87-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,0.98 [0.83-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,0.96 [0.82-1.13],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-LDL-PL%,0.90 [0.77-1.06],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-PL%,0.89 [0.76-1.04],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-FC%,0.78 [0.66-0.92],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
