Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.90-1.33],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.09 [0.88-1.35],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-VLDL-TG%,1.05 [0.87-1.26],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
L-LDL-PL%,1.00 [0.84-1.20],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
M-HDL-CE%,1.00 [0.80-1.26],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
VLDL-CE,0.98 [0.79-1.22],1.000,,Cholesteryl Esters in VLDL
PUFA/MUFA,0.92 [0.73-1.15],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
M-LDL-FC%,0.91 [0.73-1.14],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.89 [0.71-1.12],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
Total-CE,0.84 [0.67-1.04],1.000,,Total-Esterified Cholesterol
