Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Omega-3%,1.12 [1.02-1.24],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,1.10 [1.00-1.21],1.000,,Docosahexaenoic Acid
M-LDL-TG%,1.09 [0.99-1.19],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
PUFA%,1.06 [0.96-1.17],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
Omega-6%,1.01 [0.92-1.12],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
ApoA1,0.99 [0.90-1.09],1.000,,Apolipoprotein A1
M-LDL-FC%,0.99 [0.90-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,0.96 [0.87-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.94 [0.85-1.04],1.000,,Valine
Total-BCAA,0.93 [0.85-1.03],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
