Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.12 [0.97-1.28],1.000,,Triglycerides to Total-Lipids in IDL percentage
L-LDL-PL%,1.08 [0.93-1.24],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.07 [0.92-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-C%,1.06 [0.91-1.23],1.000,,Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.03 [0.89-1.19],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C,0.70 [0.61-0.81],0.310,,Cholesterol in Small HDL
S-HDL-FC,0.70 [0.60-0.81],0.280,,Free Cholesterol in Small HDL
S-HDL-PL,0.70 [0.60-0.80],0.230,,Phospholipids in Small HDL
S-HDL-L,0.69 [0.60-0.80],0.125,,Total-Lipids in Small HDL
S-HDL-P,0.69 [0.60-0.80],0.229,,Concentration of Small HDL Particles
