Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
MUFA%,1.10 [1.00-1.20],1.000,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-PL%,1.04 [0.96-1.13],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Phe,1.03 [0.95-1.12],1.000,,Phenylalanine
Omega-6/Omega-3,1.02 [0.94-1.12],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
ApoB/ApoA1,1.00 [0.92-1.09],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Omega-3%,0.96 [0.88-1.05],1.000,,Omega-3 Fatty Acids to Total-Fatty Acids percentage
DHA,0.96 [0.87-1.05],1.000,,Docosahexaenoic Acid
Omega-6%,0.94 [0.86-1.02],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
PUFA%,0.94 [0.86-1.02],1.000,,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.93 [0.85-1.01],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
