Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XS-VLDL-PL%,1.59 [1.32-1.92],0.335,,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.54 [1.28-1.85],0.899,,Triglycerides to Total-Lipids in IDL percentage
M-VLDL-TG%,1.33 [1.09-1.62],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,1.14 [0.94-1.39],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-LDL-PL%,1.07 [0.88-1.29],1.000,,Phospholipids to Total-Lipids in Small LDL percentage
M-VLDL-PL%,0.82 [0.69-0.98],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.81 [0.69-0.95],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.79 [0.66-0.93],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.79 [0.66-0.94],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.78 [0.66-0.93],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
