Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.09 [0.94-1.26],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
ApoB/ApoA1,1.06 [0.92-1.24],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
ApoB,1.04 [0.90-1.21],1.000,,Apolipoprotein B
Ile,1.02 [0.88-1.18],1.000,,Isoleucine
Phe,1.01 [0.87-1.18],1.000,,Phenylalanine
PUFA/MUFA,0.99 [0.85-1.17],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
Omega-6%,0.97 [0.83-1.14],1.000,,Omega-6 Fatty Acids to Total-Fatty Acids percentage
M-LDL-FC%,0.95 [0.81-1.11],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
SFA%,0.93 [0.80-1.09],1.000,,Saturated Fatty Acids to Total-Fatty Acids percentage
Omega-6/Omega-3,0.90 [0.77-1.05],1.000,,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
