Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,3.16 [2.88-3.48],4.687e-119,***,Creatinine
XS-VLDL-PL%,2.19 [1.91-2.51],4.001e-24,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,2.07 [1.81-2.36],8.291e-22,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,2.00 [1.74-2.31],2.448e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.97 [1.73-2.25],2.245e-19,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.88 [1.65-2.13],5.334e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-VLDL-TG%,1.84 [1.57-2.15],6.894e-09,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.72 [1.48-2.00],1.998e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-PL%,1.72 [1.49-1.98],1.531e-08,***,Phospholipids to Total-Lipids in IDL percentage
XXL-VLDL-PL%,1.63 [1.40-1.90],6.407e-05,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
S-LDL-TG%,1.62 [1.41-1.85],4.288e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.57 [1.35-1.82],5.031e-04,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
GlycA,1.56 [1.36-1.80],1.187e-04,***,Glycoprotein Acetyls
S-LDL-PL%,1.51 [1.32-1.74],9.640e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
S-HDL-TG%,1.50 [1.29-1.75],0.028,*,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-CE%,0.72 [0.66-0.79],6.117e-06,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
XS-VLDL-FC%,0.72 [0.64-0.81],0.007,**,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
M-LDL-FC%,0.72 [0.63-0.81],0.049,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-HDL-FC%,0.71 [0.64-0.79],4.755e-05,***,Free Cholesterol to Total-Lipids in Large HDL percentage
IDL-FC%,0.70 [0.62-0.80],0.011,*,Free Cholesterol to Total-Lipids in IDL percentage
S-VLDL-CE%,0.69 [0.61-0.78],5.358e-04,***,Cholesteryl Esters to Total-Lipids in Small VLDL percentage
Albumin,0.68 [0.60-0.77],4.289e-04,***,Albumin
VLDL-C,0.67 [0.58-0.78],0.021,*,VLDL Cholesterol
M-VLDL-C%,0.67 [0.60-0.75],4.275e-07,***,Cholesterol to Total-Lipids in Medium VLDL percentage
Omega-6,0.66 [0.58-0.76],8.003e-04,***,Omega-6 Fatty Acids
M-HDL-PL,0.66 [0.57-0.77],0.012,*,Phospholipids in Medium HDL
M-VLDL-PL%,0.66 [0.59-0.74],2.080e-07,***,Phospholipids to Total-Lipids in Medium VLDL percentage
S-HDL-PL,0.66 [0.57-0.76],0.003,**,Phospholipids in Small HDL
XS-VLDL-P,0.66 [0.56-0.77],0.016,*,Concentration of Very Small VLDL Particles
S-HDL-L,0.66 [0.57-0.75],9.557e-04,***,Total-Lipids in Small HDL
S-VLDL-FC,0.65 [0.56-0.76],0.012,*,Free Cholesterol in Small VLDL
PUFA,0.65 [0.57-0.75],2.214e-04,***,Polyunsaturated Fatty Acids
M-VLDL-FC%,0.65 [0.58-0.73],7.797e-08,***,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-HDL-L,0.65 [0.56-0.75],0.002,**,Total-Lipids in Medium HDL
XS-VLDL-FC,0.65 [0.56-0.75],0.005,**,Free Cholesterol in Very Small VLDL
S-LDL-CE%,0.64 [0.56-0.73],9.291e-06,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
S-LDL-PL,0.64 [0.55-0.74],4.950e-04,***,Phospholipids in Small LDL
M-HDL-CE,0.63 [0.54-0.74],0.001,**,Cholesteryl Esters in Medium HDL
S-HDL-FC,0.63 [0.55-0.73],1.430e-04,***,Free Cholesterol in Small HDL
VLDL-CE,0.63 [0.55-0.73],2.563e-04,***,Cholesteryl Esters in VLDL
M-VLDL-FC,0.63 [0.54-0.73],8.791e-04,***,Free Cholesterol in Medium VLDL
S-VLDL-C%,0.63 [0.55-0.71],2.500e-08,***,Cholesterol to Total-Lipids in Small VLDL percentage
M-HDL-C,0.63 [0.54-0.73],4.424e-04,***,Cholesterol in Medium HDL
HDL-PL,0.62 [0.54-0.73],2.555e-04,***,Phospholipids in HDL
S-HDL-CE,0.62 [0.54-0.72],1.800e-05,***,Cholesteryl Esters in Small HDL
M-HDL-P,0.62 [0.53-0.73],7.425e-04,***,Concentration of Medium HDL Particles
S-HDL-C,0.62 [0.53-0.71],5.368e-06,***,Cholesterol in Small HDL
S-HDL-P,0.61 [0.53-0.71],1.052e-05,***,Concentration of Small HDL Particles
HDL-L,0.61 [0.52-0.71],2.620e-05,***,Total-Lipids in HDL
ApoA1,0.60 [0.52-0.70],7.363e-06,***,Apolipoprotein A1
S-LDL-P,0.60 [0.52-0.70],4.099e-05,***,Concentration of Small LDL Particles
M-HDL-FC%,0.60 [0.53-0.68],1.510e-11,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
S-LDL-L,0.60 [0.52-0.70],4.224e-06,***,Total-Lipids in Small LDL
L-LDL-P,0.60 [0.51-0.70],2.909e-05,***,Concentration of Large LDL Particles
Phosphoglyc,0.60 [0.52-0.68],1.622e-08,***,Phosphoglycerides
M-HDL-FC,0.60 [0.51-0.70],5.866e-05,***,Free Cholesterol in Medium HDL
PC,0.59 [0.52-0.68],7.648e-09,***,Phosphatidylcholines
L-LDL-FC%,0.59 [0.53-0.66],2.812e-14,***,Free Cholesterol to Total-Lipids in Large LDL percentage
ApoB,0.59 [0.51-0.68],1.707e-07,***,Apolipoprotein B
HDL-CE,0.59 [0.50-0.69],1.342e-05,***,Cholesteryl Esters in HDL
Total-L,0.59 [0.51-0.67],9.634e-11,***,Total-Lipids in Lipoprotein Particles
LDL-P,0.58 [0.50-0.68],3.469e-06,***,Concentration of LDL Particles
M-LDL-L,0.58 [0.50-0.67],3.977e-08,***,Total-Lipids in Medium LDL
Cholines,0.58 [0.51-0.66],2.968e-10,***,Total-Cholines
M-LDL-PL,0.58 [0.50-0.67],2.975e-07,***,Phospholipids in Medium LDL
S-VLDL-FC%,0.58 [0.51-0.65],7.256e-13,***,Free Cholesterol to Total-Lipids in Small VLDL percentage
HDL-C,0.58 [0.49-0.68],4.089e-06,***,HDL Cholesterol
S-LDL-CE,0.58 [0.50-0.67],5.545e-07,***,Cholesteryl Esters in Small LDL
M-LDL-CE,0.58 [0.50-0.67],7.687e-08,***,Cholesteryl Esters in Medium LDL
L-LDL-C%,0.58 [0.51-0.64],1.192e-16,***,Cholesterol to Total-Lipids in Large LDL percentage
HDL-P,0.57 [0.49-0.67],1.308e-07,***,Concentration of HDL Particles
M-LDL-C%,0.57 [0.51-0.63],2.567e-21,***,Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C,0.57 [0.49-0.66],8.297e-08,***,Cholesterol in Medium VLDL
S-VLDL-PL%,0.57 [0.50-0.65],3.237e-11,***,Phospholipids to Total-Lipids in Small VLDL percentage
M-LDL-P,0.57 [0.48-0.66],4.367e-07,***,Concentration of Medium LDL Particles
S-LDL-C,0.56 [0.49-0.66],2.618e-08,***,Cholesterol in Small LDL
HDL-FC,0.56 [0.47-0.66],3.142e-06,***,Free Cholesterol in HDL
M-LDL-C,0.56 [0.48-0.65],1.676e-09,***,Cholesterol in Medium LDL
LDL-L,0.56 [0.49-0.64],4.274e-12,***,Total-Lipids in LDL
Total-PL,0.56 [0.49-0.64],1.591e-12,***,Total-Phospholipids in Lipoprotein Particles
LDL-CE,0.55 [0.48-0.64],8.022e-12,***,Cholesteryl Esters in LDL
Remnant-C,0.55 [0.48-0.63],5.045e-12,***,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
S-LDL-FC,0.55 [0.48-0.64],1.473e-09,***,Free Cholesterol in Small LDL
Non-HDL-C,0.55 [0.48-0.63],1.556e-13,***,Total-Cholesterol Minus HDL-C
XS-VLDL-C,0.55 [0.47-0.64],2.891e-09,***,Cholesterol in Very Small VLDL
Total-P,0.55 [0.47-0.63],4.507e-10,***,Total-Concentration of Lipoprotein Particles
LDL-C,0.54 [0.48-0.62],1.994e-13,***,LDL Cholesterol
SM,0.54 [0.47-0.63],9.727e-12,***,Sphingomyelins
IDL-C%,0.54 [0.49-0.61],2.180e-23,***,Cholesterol to Total-Lipids in IDL percentage
S-LDL-C%,0.54 [0.49-0.61],1.713e-22,***,Cholesterol to Total-Lipids in Small LDL percentage
XS-VLDL-C%,0.54 [0.48-0.60],4.043e-22,***,Cholesterol to Total-Lipids in Very Small VLDL percentage
M-VLDL-CE,0.54 [0.46-0.63],5.348e-10,***,Cholesteryl Esters in Medium VLDL
L-LDL-L,0.54 [0.47-0.61],5.471e-14,***,Total-Lipids in Large LDL
LDL-PL,0.54 [0.46-0.62],5.347e-12,***,Phospholipids in LDL
IDL-CE%,0.54 [0.48-0.60],3.485e-23,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Clinical LDL-C,0.53 [0.47-0.61],4.852e-16,***,Clinical LDL Cholesterol
L-LDL-CE,0.53 [0.46-0.61],4.521e-13,***,Cholesteryl Esters in Large LDL
XS-VLDL-CE%,0.53 [0.48-0.59],1.737e-24,***,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
Total-FC,0.53 [0.46-0.61],2.011e-14,***,Total-Free Cholesterol
Total-C,0.53 [0.47-0.60],2.066e-17,***,Total-Cholesterol
L-LDL-C,0.52 [0.46-0.60],8.873e-15,***,Cholesterol in Large LDL
Total-CE,0.52 [0.46-0.59],4.101e-18,***,Total-Esterified Cholesterol
M-LDL-FC,0.52 [0.44-0.60],4.226e-12,***,Free Cholesterol in Medium LDL
XS-VLDL-CE,0.51 [0.44-0.60],6.656e-12,***,Cholesteryl Esters in Very Small VLDL
IDL-L,0.50 [0.44-0.58],1.935e-17,***,Total-Lipids in IDL
IDL-PL,0.50 [0.43-0.58],2.172e-14,***,Phospholipids in IDL
LDL-FC,0.49 [0.43-0.57],8.636e-16,***,Free Cholesterol in LDL
L-LDL-PL,0.49 [0.43-0.57],1.961e-15,***,Phospholipids in Large LDL
IDL-P,0.49 [0.41-0.57],5.244e-13,***,Concentration of IDL Particles
IDL-C,0.47 [0.41-0.54],3.588e-20,***,Cholesterol in IDL
L-LDL-FC,0.47 [0.40-0.55],1.562e-17,***,Free Cholesterol in Large LDL
IDL-CE,0.47 [0.40-0.54],2.661e-20,***,Cholesteryl Esters in IDL
IDL-FC,0.46 [0.40-0.54],1.202e-17,***,Free Cholesterol in IDL
