Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Leu,1.05 [0.97-1.14],1.000,,Leucine
Ile,1.04 [0.96-1.12],1.000,,Isoleucine
Total-BCAA,1.03 [0.95-1.12],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Val,1.01 [0.93-1.10],1.000,,Valine
M-LDL-PL%,1.01 [0.93-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
LDL-FC,0.98 [0.91-1.06],1.000,,Free Cholesterol in LDL
M-LDL-FC%,0.95 [0.87-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Albumin,0.94 [0.86-1.01],1.000,,Albumin
HDL-FC,0.93 [0.86-1.02],1.000,,Free Cholesterol in HDL
Unsaturation,0.93 [0.85-1.02],1.000,,Degree of Unsaturation
