Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-PL%,1.03 [0.96-1.10],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
Total-BCAA,1.02 [0.95-1.09],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Tyr,1.02 [0.95-1.09],1.000,,Tyrosine
Ile,1.01 [0.94-1.08],1.000,,Isoleucine
Leu,1.01 [0.94-1.08],1.000,,Leucine
VLDL-C,0.96 [0.89-1.02],1.000,,VLDL Cholesterol
M-LDL-FC%,0.93 [0.87-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Remnant-C,0.92 [0.86-0.99],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Total-C,0.91 [0.85-0.97],1.000,,Total-Cholesterol
IDL-CE%,0.86 [0.81-0.92],0.996,,Cholesteryl Esters to Total-Lipids in IDL percentage
