Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
LDL-C,1.18 [0.97-1.43],1.000,,LDL Cholesterol
Total-C,1.17 [0.96-1.42],1.000,,Total-Cholesterol
Non-HDL-C,1.16 [0.96-1.41],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,1.14 [0.94-1.38],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
M-VLDL-C%,1.01 [0.83-1.23],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.99 [0.81-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-FC%,0.99 [0.81-1.20],1.000,,Free Cholesterol to Total-Lipids in Large LDL percentage
L-VLDL-C%,0.97 [0.80-1.18],1.000,,Cholesterol to Total-Lipids in Large VLDL percentage
L-LDL-TG%,0.95 [0.77-1.16],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-PL%,0.83 [0.68-1.00],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
