Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
HDL-FC,1.19 [1.00-1.41],1.000,,Free Cholesterol in HDL
M-LDL-TG%,1.16 [0.98-1.37],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Albumin,1.10 [0.92-1.32],1.000,,Albumin
Total-FC,1.02 [0.86-1.21],1.000,,Total-Free Cholesterol
VLDL-FC,1.01 [0.84-1.20],1.000,,Free Cholesterol in VLDL
ApoB,0.96 [0.81-1.14],1.000,,Apolipoprotein B
Total-BCAA,0.91 [0.76-1.10],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC%,0.91 [0.77-1.09],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
Val,0.89 [0.74-1.08],1.000,,Valine
ApoB/ApoA1,0.88 [0.73-1.04],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
