Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.08 [0.94-1.24],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
Remnant-C,1.04 [0.91-1.20],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,1.03 [0.90-1.19],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,1.03 [0.89-1.18],1.000,,LDL Cholesterol
Clinical LDL-C,1.02 [0.89-1.17],1.000,,Clinical LDL Cholesterol
HDL-C,0.98 [0.84-1.13],1.000,,HDL Cholesterol
HDL-CE,0.97 [0.84-1.13],1.000,,Cholesteryl Esters in HDL
M-LDL-FC%,0.87 [0.75-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
DHA%,0.80 [0.69-0.93],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,0.79 [0.68-0.93],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
