Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.35 [1.24-1.48],1.306e-06,***,Glycoprotein Acetyls
XS-VLDL-PL%,1.29 [1.18-1.40],0.003,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.18 [1.08-1.28],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.12 [1.02-1.22],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.09 [1.00-1.19],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
Creatinine,0.77 [0.70-0.84],0.003,**,Creatinine
Tyr,0.76 [0.69-0.84],0.006,**,Tyrosine
Val,0.72 [0.65-0.79],3.772e-06,***,Valine
Total-BCAA,0.72 [0.65-0.79],3.050e-06,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
Leu,0.70 [0.63-0.77],1.949e-07,***,Leucine
