Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.27 [1.04-1.55],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.22 [1.01-1.46],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.17 [0.97-1.42],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
S-HDL-FC%,1.04 [0.85-1.26],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.03 [0.85-1.26],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-FC%,0.86 [0.72-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.85 [0.72-1.01],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.83 [0.69-1.00],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.83 [0.69-0.99],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.76 [0.64-0.92],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
