Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-LDL-C%,1.13 [0.99-1.28],1.000,,Cholesterol to Total-Lipids in Small LDL percentage
M-VLDL-TG%,1.12 [0.99-1.27],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-CE%,1.11 [0.98-1.25],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-HDL-C%,1.07 [0.95-1.22],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.04 [0.92-1.18],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.98 [0.87-1.11],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-PL%,0.98 [0.87-1.09],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.94 [0.83-1.08],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.93 [0.80-1.07],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.91 [0.80-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
