Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.23 [1.20-1.26],6.076e-62,***,Glycoprotein Acetyls
S-HDL-PL%,1.15 [1.12-1.17],5.106e-25,***,Phospholipids to Total-Lipids in Small HDL percentage
S-VLDL-TG%,1.14 [1.11-1.16],8.789e-21,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-LDL-TG%,1.13 [1.11-1.16],2.908e-22,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.13 [1.10-1.16],1.516e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
M-HDL-PL,1.13 [1.10-1.16],1.253e-20,***,Phospholipids in Medium HDL
M-HDL-CE,1.13 [1.10-1.15],3.276e-19,***,Cholesteryl Esters in Medium HDL
M-HDL-L,1.12 [1.10-1.15],2.545e-18,***,Total-Lipids in Medium HDL
M-HDL-C,1.12 [1.10-1.15],1.021e-17,***,Cholesterol in Medium HDL
XL-VLDL-TG%,1.12 [1.09-1.15],7.229e-13,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-P,1.12 [1.09-1.14],7.139e-17,***,Concentration of Medium HDL Particles
M-VLDL-TG%,1.11 [1.09-1.14],2.530e-14,***,Triglycerides to Total-Lipids in Medium VLDL percentage
IDL-TG%,1.11 [1.09-1.14],5.359e-15,***,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.11 [1.09-1.14],5.355e-14,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
HDL-PL,1.11 [1.09-1.14],1.258e-13,***,Phospholipids in HDL
M-HDL-FC,1.11 [1.08-1.13],1.442e-12,***,Free Cholesterol in Medium HDL
L-VLDL-TG%,1.10 [1.08-1.13],4.349e-11,***,Triglycerides to Total-Lipids in Large VLDL percentage
L-HDL-PL,1.10 [1.08-1.13],2.022e-10,***,Phospholipids in Large HDL
L-HDL-PL%,1.10 [1.07-1.13],1.450e-10,***,Phospholipids to Total-Lipids in Large HDL percentage
HDL-L,1.10 [1.07-1.12],6.815e-10,***,Total-Lipids in HDL
Lactate,1.10 [1.07-1.12],8.889e-10,***,Lactate
ApoA1,1.10 [1.07-1.12],2.093e-09,***,Apolipoprotein A1
Pyruvate,1.10 [1.07-1.12],5.228e-10,***,Pyruvate
HDL-CE,1.09 [1.07-1.12],4.324e-08,***,Cholesteryl Esters in HDL
HDL-C,1.09 [1.06-1.11],6.214e-07,***,HDL Cholesterol
L-HDL-L,1.09 [1.06-1.11],2.353e-06,***,Total-Lipids in Large HDL
S-LDL-TG%,1.08 [1.06-1.11],6.454e-07,***,Triglycerides to Total-Lipids in Small LDL percentage
HDL-size,1.08 [1.05-1.11],8.939e-05,***,Average Diameter for HDL Particles
Omega-6/Omega-3,1.08 [1.05-1.10],3.586e-05,***,Omega-6 Fatty Acids to Omega-3 Fatty Acids ratio
HDL-P,1.07 [1.05-1.10],1.444e-04,***,Concentration of HDL Particles
S-HDL-PL,1.07 [1.05-1.10],1.714e-04,***,Phospholipids in Small HDL
S-LDL-PL%,1.07 [1.05-1.10],7.679e-04,***,Phospholipids to Total-Lipids in Small LDL percentage
L-HDL-P,1.07 [1.05-1.10],0.007,**,Concentration of Large HDL Particles
L-HDL-CE,1.07 [1.04-1.10],0.009,**,Cholesteryl Esters in Large HDL
HDL-FC,1.07 [1.05-1.10],0.003,**,Free Cholesterol in HDL
L-HDL-C,1.07 [1.04-1.10],0.011,*,Cholesterol in Large HDL
MUFA%,1.07 [1.04-1.09],0.014,*,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
