Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.08-1.38],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.20 [1.05-1.37],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.09 [0.96-1.24],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.04 [0.92-1.18],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.03 [0.91-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.94 [0.83-1.06],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.94 [0.83-1.06],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.94 [0.83-1.06],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.93 [0.82-1.05],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.88 [0.78-1.00],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
