Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.22 [1.15-1.29],7.975e-07,***,Glycoprotein Acetyls
Gly,1.15 [1.09-1.21],0.035,*,Glycine
M-HDL-PL,1.14 [1.08-1.20],0.220,,Phospholipids in Medium HDL
HDL-PL,1.14 [1.08-1.20],0.510,,Phospholipids in HDL
S-HDL-TG%,1.02 [0.96-1.08],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
Albumin,0.88 [0.83-0.92],0.225,,Albumin
Total-BCAA,0.87 [0.82-0.92],0.163,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
XL-HDL-FC%,0.86 [0.81-0.91],0.083,,Free Cholesterol to Total-Lipids in Very Large HDL percentage
Leu,0.86 [0.81-0.91],0.019,*,Leucine
Creatinine,0.84 [0.80-0.89],4.045e-04,***,Creatinine
