Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-TG%,1.22 [1.18-1.25],4.953e-36,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.21 [1.18-1.25],2.683e-33,***,Triglycerides to Total-Lipids in Large LDL percentage
GlycA,1.21 [1.17-1.25],1.146e-29,***,Glycoprotein Acetyls
IDL-TG%,1.20 [1.16-1.23],1.099e-28,***,Triglycerides to Total-Lipids in IDL percentage
S-LDL-TG%,1.17 [1.14-1.21],4.801e-21,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.16 [1.13-1.20],6.528e-17,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.16 [1.12-1.19],1.045e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
XS-VLDL-TG%,1.15 [1.12-1.19],7.156e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.15 [1.11-1.18],8.958e-14,***,Triglycerides to Total-Lipids in Small VLDL percentage
S-HDL-PL%,1.13 [1.10-1.17],1.681e-11,***,Phospholipids to Total-Lipids in Small HDL percentage
IDL-PL%,1.12 [1.09-1.15],7.951e-09,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.12 [1.08-1.15],1.143e-07,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-TG,1.11 [1.08-1.14],6.304e-08,***,Triglycerides in Large HDL
HDL-TG,1.11 [1.07-1.14],1.461e-06,***,Triglycerides in HDL
XS-VLDL-TG,1.11 [1.07-1.14],1.455e-06,***,Triglycerides in Very Small VLDL
M-HDL-TG,1.10 [1.07-1.14],1.891e-06,***,Triglycerides in Medium HDL
IDL-TG,1.10 [1.07-1.13],9.867e-06,***,Triglycerides in IDL
XL-HDL-TG,1.09 [1.06-1.12],1.341e-04,***,Triglycerides in Very Large HDL
S-HDL-TG%,1.09 [1.06-1.12],0.005,**,Triglycerides to Total-Lipids in Small HDL percentage
XL-VLDL-TG%,1.09 [1.05-1.12],0.041,*,Triglycerides to Total-Lipids in Very Large VLDL percentage
L-LDL-TG,1.09 [1.05-1.12],0.005,**,Triglycerides in Large LDL
S-HDL-TG,1.08 [1.05-1.12],0.017,*,Triglycerides in Small HDL
Gly,1.08 [1.05-1.12],0.012,*,Glycine
L-HDL-PL%,1.08 [1.05-1.12],0.037,*,Phospholipids to Total-Lipids in Large HDL percentage
