Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.12 [1.11-1.14],4.613e-71,***,Triglycerides to Total-Lipids in Large LDL percentage
IDL-TG%,1.12 [1.11-1.13],4.229e-67,***,Triglycerides to Total-Lipids in IDL percentage
M-LDL-TG%,1.12 [1.10-1.13],4.622e-65,***,Triglycerides to Total-Lipids in Medium LDL percentage
GlycA,1.09 [1.08-1.11],9.288e-36,***,Glycoprotein Acetyls
S-LDL-TG%,1.09 [1.08-1.11],4.298e-39,***,Triglycerides to Total-Lipids in Small LDL percentage
XS-VLDL-TG%,1.09 [1.08-1.10],3.372e-36,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-HDL-PL%,1.09 [1.07-1.10],1.897e-34,***,Phospholipids to Total-Lipids in Small HDL percentage
XS-VLDL-PL%,1.08 [1.07-1.10],6.762e-31,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
MUFA%,1.08 [1.07-1.10],7.186e-28,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
S-VLDL-TG%,1.08 [1.07-1.10],6.029e-30,***,Triglycerides to Total-Lipids in Small VLDL percentage
IDL-PL%,1.08 [1.07-1.10],1.008e-31,***,Phospholipids to Total-Lipids in IDL percentage
M-VLDL-TG%,1.07 [1.05-1.08],3.364e-19,***,Triglycerides to Total-Lipids in Medium VLDL percentage
L-HDL-PL%,1.07 [1.05-1.08],5.367e-17,***,Phospholipids to Total-Lipids in Large HDL percentage
M-HDL-TG,1.06 [1.05-1.07],7.623e-15,***,Triglycerides in Medium HDL
M-HDL-PL%,1.06 [1.05-1.07],4.542e-13,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-TG,1.05 [1.04-1.07],6.437e-11,***,Triglycerides in Very Small VLDL
HDL-TG,1.05 [1.04-1.07],8.068e-11,***,Triglycerides in HDL
XXL-VLDL-PL%,1.05 [1.04-1.07],6.820e-09,***,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
IDL-TG,1.05 [1.03-1.06],2.451e-08,***,Triglycerides in IDL
L-HDL-TG,1.05 [1.03-1.06],1.938e-07,***,Triglycerides in Large HDL
S-HDL-TG%,1.04 [1.03-1.06],6.689e-06,***,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-TG,1.04 [1.03-1.06],2.564e-06,***,Triglycerides in Small HDL
XL-VLDL-TG%,1.04 [1.03-1.06],5.719e-05,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
M-HDL-TG%,1.04 [1.03-1.05],0.001,**,Triglycerides to Total-Lipids in Medium HDL percentage
Gly,1.04 [1.02-1.05],0.001,**,Glycine
M-HDL-PL,1.04 [1.03-1.05],8.432e-04,***,Phospholipids in Medium HDL
SFA%,1.04 [1.02-1.05],0.003,**,Saturated Fatty Acids to Total-Fatty Acids percentage
L-LDL-TG,1.03 [1.02-1.05],0.025,*,Triglycerides in Large LDL
XS-VLDL-C,0.97 [0.96-0.98],0.031,*,Cholesterol in Very Small VLDL
L-LDL-CE%,0.97 [0.96-0.98],0.028,*,Cholesteryl Esters to Total-Lipids in Large LDL percentage
M-VLDL-L,0.97 [0.96-0.98],0.038,*,Total-Lipids in Medium VLDL
L-HDL-FC%,0.97 [0.96-0.98],0.016,*,Free Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-FC%,0.97 [0.95-0.98],0.026,*,Free Cholesterol to Total-Lipids in Very Large VLDL percentage
VLDL-C,0.97 [0.95-0.98],0.005,**,VLDL Cholesterol
L-LDL-PL%,0.97 [0.95-0.98],0.004,**,Phospholipids to Total-Lipids in Large LDL percentage
S-VLDL-C,0.97 [0.95-0.98],0.003,**,Cholesterol in Small VLDL
PUFA,0.97 [0.95-0.98],0.003,**,Polyunsaturated Fatty Acids
His,0.96 [0.95-0.98],0.003,**,Histidine
Total-L,0.96 [0.95-0.98],0.001,**,Total-Lipids in Lipoprotein Particles
Citrate,0.96 [0.95-0.98],0.005,**,Citrate
S-HDL-FC%,0.96 [0.95-0.98],0.004,**,Free Cholesterol to Total-Lipids in Small HDL percentage
Ile,0.96 [0.95-0.98],0.002,**,Isoleucine
Omega-6,0.96 [0.95-0.98],4.081e-04,***,Omega-6 Fatty Acids
M-VLDL-P,0.96 [0.95-0.97],1.565e-04,***,Concentration of Medium VLDL Particles
XS-VLDL-CE,0.96 [0.95-0.97],5.647e-05,***,Cholesteryl Esters in Very Small VLDL
VLDL-CE,0.96 [0.95-0.97],2.453e-05,***,Cholesteryl Esters in VLDL
M-VLDL-PL,0.96 [0.95-0.97],2.224e-05,***,Phospholipids in Medium VLDL
Leu,0.96 [0.95-0.97],3.756e-06,***,Leucine
S-VLDL-FC,0.96 [0.94-0.97],5.644e-08,***,Free Cholesterol in Small VLDL
M-HDL-CE%,0.95 [0.94-0.97],2.644e-08,***,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-VLDL-FC,0.95 [0.94-0.97],9.106e-09,***,Free Cholesterol in Medium VLDL
XL-VLDL-C%,0.95 [0.94-0.97],3.344e-08,***,Cholesterol to Total-Lipids in Very Large VLDL percentage
M-HDL-C%,0.95 [0.94-0.96],5.416e-09,***,Cholesterol to Total-Lipids in Medium HDL percentage
L-HDL-CE%,0.95 [0.94-0.96],1.439e-09,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
LA,0.95 [0.94-0.96],1.247e-10,***,Linoleic Acid
L-HDL-C%,0.95 [0.94-0.96],1.223e-10,***,Cholesterol to Total-Lipids in Large HDL percentage
XL-VLDL-CE%,0.95 [0.94-0.96],9.882e-10,***,Cholesteryl Esters to Total-Lipids in Very Large VLDL percentage
