Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-FC%,1.14 [0.97-1.33],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,1.14 [0.96-1.34],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.14 [0.97-1.34],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.04 [0.89-1.21],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-PL%,1.01 [0.88-1.17],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,0.98 [0.85-1.14],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.98 [0.84-1.13],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.96 [0.83-1.10],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-TG%,0.95 [0.82-1.11],1.000,,Triglycerides to Total-Lipids in Small LDL percentage
M-VLDL-TG%,0.87 [0.75-1.01],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
