Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-PL%,1.16 [1.08-1.25],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,1.10 [1.02-1.18],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-TG%,1.05 [0.97-1.12],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-FC%,1.04 [0.97-1.12],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-TG%,1.02 [0.95-1.10],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,0.97 [0.90-1.04],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.95 [0.89-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-FC%,0.95 [0.89-1.02],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.95 [0.88-1.02],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-CE%,0.95 [0.88-1.01],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
