Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-VLDL-TG%,1.10 [1.01-1.20],1.000,,Triglycerides to Total-Lipids in Large VLDL percentage
M-HDL-CE%,1.10 [0.98-1.23],1.000,,Cholesteryl Esters to Total-Lipids in Medium HDL percentage
M-HDL-C%,1.08 [0.96-1.21],1.000,,Cholesterol to Total-Lipids in Medium HDL percentage
L-LDL-TG%,1.07 [0.97-1.19],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-FC%,1.02 [0.91-1.13],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
ApoA1,0.99 [0.90-1.09],1.000,,Apolipoprotein A1
M-VLDL-C%,0.94 [0.84-1.04],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
ApoB/ApoA1,0.86 [0.78-0.96],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
Val,0.82 [0.74-0.91],1.000,,Valine
Total-BCAA,0.81 [0.73-0.90],1.000,,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
