Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.88 [1.68-2.10],6.335e-24,***,Creatinine
IDL-TG%,1.42 [1.25-1.63],0.030,*,Triglycerides to Total-Lipids in IDL percentage
XS-VLDL-TG%,1.42 [1.24-1.63],0.107,,Triglycerides to Total-Lipids in Very Small VLDL percentage
L-LDL-TG%,1.41 [1.24-1.61],0.059,,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.40 [1.23-1.60],0.054,,Triglycerides to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.76 [0.67-0.85],0.765,,Cholesterol to Total-Lipids in Medium LDL percentage
IDL-C%,0.75 [0.66-0.84],0.375,,Cholesterol to Total-Lipids in IDL percentage
S-VLDL-FC%,0.74 [0.65-0.84],0.562,,Free Cholesterol to Total-Lipids in Small VLDL percentage
XS-VLDL-C%,0.72 [0.63-0.81],0.013,*,Cholesterol to Total-Lipids in Very Small VLDL percentage
XS-VLDL-CE%,0.72 [0.63-0.81],0.009,**,Cholesteryl Esters to Total-Lipids in Very Small VLDL percentage
