Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-LDL-FC%,1.08 [0.97-1.20],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,1.06 [0.95-1.18],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,1.05 [0.95-1.17],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,1.05 [0.95-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,1.04 [0.94-1.14],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-PL%,0.98 [0.90-1.06],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
S-HDL-FC%,0.97 [0.89-1.06],1.000,,Free Cholesterol to Total-Lipids in Small HDL percentage
M-VLDL-TG%,0.97 [0.89-1.06],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
S-HDL-PL%,0.97 [0.89-1.05],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-TG%,0.93 [0.85-1.02],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
