Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
L-LDL-TG%,1.14 [0.98-1.31],1.000,,Triglycerides to Total-Lipids in Large LDL percentage
L-LDL-PL%,1.08 [0.93-1.25],1.000,,Phospholipids to Total-Lipids in Large LDL percentage
L-HDL-CE%,1.05 [0.90-1.22],1.000,,Cholesteryl Esters to Total-Lipids in Large HDL percentage
L-HDL-FC%,1.04 [0.90-1.21],1.000,,Free Cholesterol to Total-Lipids in Large HDL percentage
M-LDL-FC%,1.00 [0.86-1.16],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-C%,1.00 [0.87-1.15],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
HDL-C,0.93 [0.80-1.08],1.000,,HDL Cholesterol
Remnant-C,0.81 [0.70-0.93],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
Non-HDL-C,0.79 [0.69-0.90],1.000,,Total-Cholesterol Minus HDL-C
LDL-C,0.77 [0.67-0.89],1.000,,LDL Cholesterol
