Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
S-HDL-CE%,1.07 [0.99-1.15],1.000,,Cholesteryl Esters to Total-Lipids in Small HDL percentage
M-VLDL-TG%,1.06 [0.98-1.15],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,1.06 [0.97-1.15],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,1.05 [0.98-1.13],1.000,,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.04 [0.97-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-TG%,0.98 [0.91-1.05],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.91 [0.84-0.98],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
PUFA,0.83 [0.77-0.90],0.250,,Polyunsaturated Fatty Acids
Omega-3,0.82 [0.76-0.89],0.794,,Omega-3 Fatty Acids
DHA,0.80 [0.73-0.87],0.155,,Docosahexaenoic Acid
