Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
M-VLDL-TG%,1.31 [1.13-1.53],1.000,,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.23 [1.06-1.41],1.000,,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-TG%,1.16 [0.99-1.35],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
S-HDL-PL%,1.13 [0.97-1.31],1.000,,Phospholipids to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.06 [0.91-1.23],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,0.90 [0.78-1.04],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-VLDL-CE%,0.81 [0.72-0.91],1.000,,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
M-VLDL-C%,0.79 [0.70-0.90],1.000,,Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-FC%,0.79 [0.69-0.91],1.000,,Free Cholesterol to Total-Lipids in Medium VLDL percentage
M-VLDL-PL%,0.79 [0.69-0.90],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
