Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.16 [1.10-1.23],0.025,*,Glycoprotein Acetyls
MUFA%,1.14 [1.08-1.21],0.828,,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
XS-VLDL-PL%,1.14 [1.08-1.21],0.511,,Phospholipids to Total-Lipids in Very Small VLDL percentage
S-HDL-TG%,1.08 [1.02-1.14],1.000,,Triglycerides to Total-Lipids in Small HDL percentage
M-LDL-PL%,1.06 [1.00-1.11],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-VLDL-PL%,0.96 [0.91-1.01],1.000,,Phospholipids to Total-Lipids in Medium VLDL percentage
M-LDL-FC%,0.93 [0.88-0.98],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
M-LDL-C%,0.88 [0.84-0.93],0.156,,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C%,0.88 [0.83-0.93],0.347,,Cholesterol to Total-Lipids in Large LDL percentage
Leu,0.87 [0.82-0.93],0.959,,Leucine
