Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Creatinine,1.23 [1.15-1.31],2.323e-05,***,Creatinine
M-HDL-PL%,1.22 [1.14-1.30],6.827e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
XS-VLDL-PL%,1.21 [1.13-1.29],0.005,**,Phospholipids to Total-Lipids in Very Small VLDL percentage
XL-HDL-FC%,1.18 [1.10-1.26],0.518,,Free Cholesterol to Total-Lipids in Very Large HDL percentage
IDL-TG%,1.17 [1.10-1.25],0.409,,Triglycerides to Total-Lipids in IDL percentage
LDL-CE,0.84 [0.79-0.90],0.031,*,Cholesteryl Esters in LDL
Non-HDL-C,0.84 [0.79-0.89],0.016,*,Total-Cholesterol Minus HDL-C
LA,0.84 [0.79-0.89],0.023,*,Linoleic Acid
LDL-L,0.84 [0.79-0.89],0.018,*,Total-Lipids in LDL
LDL-C,0.83 [0.78-0.89],0.008,**,LDL Cholesterol
Clinical LDL-C,0.83 [0.78-0.89],0.004,**,Clinical LDL Cholesterol
Omega-6,0.83 [0.78-0.89],0.008,**,Omega-6 Fatty Acids
S-HDL-FC,0.83 [0.78-0.89],0.017,*,Free Cholesterol in Small HDL
L-LDL-C%,0.83 [0.78-0.89],0.002,**,Cholesterol to Total-Lipids in Large LDL percentage
S-HDL-FC%,0.83 [0.77-0.89],0.037,*,Free Cholesterol to Total-Lipids in Small HDL percentage
Total-L,0.83 [0.78-0.88],0.002,**,Total-Lipids in Lipoprotein Particles
L-LDL-PL,0.83 [0.78-0.89],0.005,**,Phospholipids in Large LDL
PUFA,0.83 [0.77-0.88],0.002,**,Polyunsaturated Fatty Acids
M-HDL-L,0.83 [0.77-0.88],0.006,**,Total-Lipids in Medium HDL
L-LDL-CE,0.83 [0.77-0.88],0.002,**,Cholesteryl Esters in Large LDL
L-LDL-L,0.82 [0.77-0.88],0.001,**,Total-Lipids in Large LDL
LDL-FC,0.82 [0.77-0.88],0.002,**,Free Cholesterol in LDL
L-LDL-C,0.82 [0.77-0.88],6.498e-04,***,Cholesterol in Large LDL
IDL-PL,0.82 [0.77-0.88],7.705e-04,***,Phospholipids in IDL
IDL-L,0.82 [0.76-0.87],1.208e-04,***,Total-Lipids in IDL
M-HDL-CE,0.81 [0.76-0.87],0.001,**,Cholesteryl Esters in Medium HDL
Total-FC,0.81 [0.76-0.87],1.119e-04,***,Total-Free Cholesterol
L-LDL-FC,0.81 [0.76-0.87],2.784e-04,***,Free Cholesterol in Large LDL
M-HDL-P,0.81 [0.76-0.87],0.001,**,Concentration of Medium HDL Particles
IDL-CE,0.81 [0.76-0.87],7.460e-05,***,Cholesteryl Esters in IDL
IDL-C,0.81 [0.76-0.87],5.341e-05,***,Cholesterol in IDL
IDL-FC,0.81 [0.76-0.87],1.271e-04,***,Free Cholesterol in IDL
M-HDL-C,0.81 [0.76-0.87],5.451e-04,***,Cholesterol in Medium HDL
HDL-PL,0.81 [0.76-0.87],3.950e-04,***,Phospholipids in HDL
L-HDL-PL,0.81 [0.75-0.87],0.003,**,Phospholipids in Large HDL
Phosphoglyc,0.81 [0.76-0.86],1.968e-05,***,Phosphoglycerides
XL-HDL-C,0.81 [0.75-0.87],0.008,**,Cholesterol in Very Large HDL
Total-PL,0.80 [0.75-0.86],7.193e-06,***,Total-Phospholipids in Lipoprotein Particles
Total-C,0.80 [0.75-0.85],1.662e-06,***,Total-Cholesterol
M-HDL-FC,0.80 [0.75-0.86],1.268e-04,***,Free Cholesterol in Medium HDL
PC,0.80 [0.75-0.85],5.150e-06,***,Phosphatidylcholines
L-HDL-L,0.80 [0.74-0.86],6.204e-04,***,Total-Lipids in Large HDL
XL-HDL-P,0.80 [0.74-0.86],0.003,**,Concentration of Very Large HDL Particles
ApoA1,0.80 [0.75-0.86],2.626e-05,***,Apolipoprotein A1
HDL-P,0.80 [0.74-0.85],2.429e-05,***,Concentration of HDL Particles
Total-CE,0.80 [0.75-0.85],5.543e-07,***,Total-Esterified Cholesterol
Cholines,0.80 [0.75-0.85],1.291e-06,***,Total-Cholines
XL-HDL-CE,0.80 [0.74-0.86],0.002,**,Cholesteryl Esters in Very Large HDL
HDL-L,0.80 [0.74-0.85],1.579e-05,***,Total-Lipids in HDL
L-HDL-FC,0.79 [0.73-0.86],7.097e-04,***,Free Cholesterol in Large HDL
L-HDL-C,0.79 [0.73-0.85],3.744e-04,***,Cholesterol in Large HDL
L-HDL-CE,0.79 [0.73-0.85],3.966e-04,***,Cholesteryl Esters in Large HDL
Total-P,0.79 [0.74-0.85],2.408e-06,***,Total-Concentration of Lipoprotein Particles
SM,0.79 [0.74-0.84],5.515e-07,***,Sphingomyelins
L-HDL-P,0.78 [0.73-0.85],2.111e-04,***,Concentration of Large HDL Particles
M-HDL-FC%,0.78 [0.74-0.84],9.490e-09,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
HDL-CE,0.78 [0.73-0.84],3.254e-06,***,Cholesteryl Esters in HDL
HDL-C,0.78 [0.73-0.84],1.405e-06,***,HDL Cholesterol
HDL-FC,0.78 [0.72-0.83],1.446e-06,***,Free Cholesterol in HDL
