Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.29 [1.23-1.35],5.526e-23,***,Phospholipids to Total-Lipids in Very Large HDL percentage
Gly,1.26 [1.21-1.30],8.768e-32,***,Glycine
S-HDL-PL%,1.22 [1.17-1.26],5.599e-19,***,Phospholipids to Total-Lipids in Small HDL percentage
HDL-size,1.20 [1.15-1.24],1.978e-14,***,Average Diameter for HDL Particles
IDL-PL%,1.18 [1.14-1.22],1.401e-13,***,Phospholipids to Total-Lipids in IDL percentage
M-LDL-TG%,1.17 [1.12-1.21],9.714e-12,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.16 [1.12-1.20],2.019e-10,***,Triglycerides to Total-Lipids in Large LDL percentage
Citrate,1.16 [1.12-1.20],2.606e-10,***,Citrate
XL-HDL-PL,1.16 [1.12-1.20],5.346e-09,***,Phospholipids in Very Large HDL
L-HDL-PL,1.16 [1.11-1.20],9.326e-09,***,Phospholipids in Large HDL
L-HDL-L,1.16 [1.11-1.20],3.121e-08,***,Total-Lipids in Large HDL
GlycA,1.14 [1.10-1.19],3.030e-06,***,Glycoprotein Acetyls
L-HDL-FC,1.14 [1.10-1.18],3.553e-06,***,Free Cholesterol in Large HDL
XL-HDL-L,1.14 [1.10-1.18],5.317e-06,***,Total-Lipids in Very Large HDL
L-HDL-P,1.14 [1.09-1.18],1.145e-05,***,Concentration of Large HDL Particles
L-HDL-C,1.14 [1.09-1.18],2.113e-05,***,Cholesterol in Large HDL
L-HDL-TG,1.13 [1.09-1.17],1.881e-06,***,Triglycerides in Large HDL
XS-VLDL-PL%,1.13 [1.09-1.17],9.923e-06,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-TG%,1.13 [1.09-1.17],4.439e-06,***,Triglycerides to Total-Lipids in IDL percentage
L-HDL-CE,1.13 [1.09-1.18],9.052e-05,***,Cholesteryl Esters in Large HDL
XXL-VLDL-PL%,1.12 [1.07-1.17],0.012,*,Phospholipids to Total-Lipids in Chylomicrons and Extremely Large VLDL percentage
XL-HDL-P,1.11 [1.07-1.15],0.011,*,Concentration of Very Large HDL Particles
XL-HDL-CE,1.11 [1.07-1.15],0.023,*,Cholesteryl Esters in Very Large HDL
HDL-PL,1.11 [1.07-1.15],0.025,*,Phospholipids in HDL
LDL-P,0.90 [0.87-0.94],0.016,*,Concentration of LDL Particles
Non-HDL-C,0.90 [0.87-0.94],0.004,**,Total-Cholesterol Minus HDL-C
M-LDL-CE%,0.90 [0.87-0.94],0.016,*,Cholesteryl Esters to Total-Lipids in Medium LDL percentage
L-VLDL-FC,0.90 [0.87-0.94],0.037,*,Free Cholesterol in Large VLDL
L-LDL-L,0.90 [0.87-0.93],0.003,**,Total-Lipids in Large LDL
L-VLDL-L,0.90 [0.87-0.94],0.019,*,Total-Lipids in Large VLDL
L-LDL-CE,0.90 [0.87-0.93],0.001,**,Cholesteryl Esters in Large LDL
S-HDL-CE,0.90 [0.87-0.93],0.003,**,Cholesteryl Esters in Small HDL
L-LDL-C,0.90 [0.87-0.93],8.576e-04,***,Cholesterol in Large LDL
L-LDL-FC,0.90 [0.87-0.93],0.001,**,Free Cholesterol in Large LDL
L-LDL-PL,0.89 [0.86-0.93],3.344e-04,***,Phospholipids in Large LDL
XL-HDL-CE%,0.89 [0.86-0.93],7.745e-05,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
Ile,0.89 [0.86-0.93],0.003,**,Isoleucine
L-VLDL-TG,0.89 [0.86-0.93],0.002,**,Triglycerides in Large VLDL
S-LDL-C%,0.89 [0.86-0.92],1.784e-05,***,Cholesterol to Total-Lipids in Small LDL percentage
S-LDL-P,0.89 [0.86-0.92],1.798e-04,***,Concentration of Small LDL Particles
L-LDL-C%,0.89 [0.86-0.92],8.120e-06,***,Cholesterol to Total-Lipids in Large LDL percentage
Clinical LDL-C,0.89 [0.86-0.92],2.972e-06,***,Clinical LDL Cholesterol
LDL-L,0.89 [0.85-0.92],4.758e-06,***,Total-Lipids in LDL
M-LDL-C%,0.88 [0.85-0.91],1.739e-07,***,Cholesterol to Total-Lipids in Medium LDL percentage
LDL-CE,0.88 [0.85-0.92],3.310e-06,***,Cholesteryl Esters in LDL
LDL-FC,0.88 [0.85-0.92],4.020e-06,***,Free Cholesterol in LDL
LDL-C,0.88 [0.85-0.91],1.670e-06,***,LDL Cholesterol
ApoB/ApoA1,0.88 [0.85-0.91],6.001e-06,***,Apolipoprotein B to Apolipoprotein A1 ratio
LDL-PL,0.88 [0.85-0.91],4.775e-07,***,Phospholipids in LDL
IDL-C%,0.88 [0.85-0.91],2.242e-09,***,Cholesterol to Total-Lipids in IDL percentage
S-HDL-C%,0.88 [0.84-0.91],1.422e-07,***,Cholesterol to Total-Lipids in Small HDL percentage
M-LDL-P,0.87 [0.84-0.90],1.368e-07,***,Concentration of Medium LDL Particles
S-HDL-CE%,0.87 [0.84-0.90],4.404e-09,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
S-LDL-PL,0.87 [0.84-0.90],1.487e-08,***,Phospholipids in Small LDL
Albumin,0.87 [0.84-0.90],1.960e-09,***,Albumin
Val,0.87 [0.83-0.90],1.858e-07,***,Valine
S-LDL-CE,0.87 [0.83-0.90],6.580e-09,***,Cholesteryl Esters in Small LDL
IDL-CE%,0.86 [0.84-0.89],8.670e-12,***,Cholesteryl Esters to Total-Lipids in IDL percentage
S-LDL-L,0.86 [0.83-0.90],1.621e-09,***,Total-Lipids in Small LDL
M-LDL-L,0.86 [0.83-0.89],4.596e-10,***,Total-Lipids in Medium LDL
M-LDL-FC,0.86 [0.83-0.89],5.966e-10,***,Free Cholesterol in Medium LDL
M-LDL-CE,0.86 [0.83-0.89],5.542e-10,***,Cholesteryl Esters in Medium LDL
S-LDL-C,0.86 [0.83-0.89],4.229e-10,***,Cholesterol in Small LDL
S-LDL-FC,0.86 [0.83-0.89],2.189e-10,***,Free Cholesterol in Small LDL
M-LDL-C,0.86 [0.83-0.89],1.329e-10,***,Cholesterol in Medium LDL
M-LDL-PL,0.86 [0.83-0.89],2.011e-10,***,Phospholipids in Medium LDL
Total-BCAA,0.86 [0.82-0.89],4.684e-09,***,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
VLDL-size,0.85 [0.82-0.89],1.976e-10,***,Average Diameter for VLDL Particles
Leu,0.84 [0.81-0.88],8.084e-12,***,Leucine
Creatinine,0.82 [0.79-0.85],1.061e-18,***,Creatinine
XL-HDL-FC%,0.82 [0.79-0.85],4.597e-18,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
XL-HDL-C%,0.79 [0.76-0.82],1.363e-25,***,Cholesterol to Total-Lipids in Very Large HDL percentage
