Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
Val,1.05 [1.01-1.08],1.000,,Valine
DHA%,1.03 [0.99-1.07],1.000,,Docosahexaenoic Acid to Total-Fatty Acids percentage
PUFA/MUFA,1.03 [0.99-1.07],1.000,,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
ApoB/ApoA1,1.02 [0.99-1.06],1.000,,Apolipoprotein B to Apolipoprotein A1 ratio
M-LDL-PL%,1.02 [0.99-1.05],1.000,,Phospholipids to Total-Lipids in Medium LDL percentage
M-LDL-FC%,1.00 [0.96-1.03],1.000,,Free Cholesterol to Total-Lipids in Medium LDL percentage
LDL-C,0.99 [0.96-1.03],1.000,,LDL Cholesterol
Non-HDL-C,0.99 [0.96-1.02],1.000,,Total-Cholesterol Minus HDL-C
Remnant-C,0.98 [0.95-1.02],1.000,,"Remnant Cholesterol (Non-HDL, Non-LDL -Cholesterol)"
HDL-C,0.96 [0.93-1.00],1.000,,HDL Cholesterol
