Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
GlycA,1.61 [1.51-1.71],1.051e-47,***,Glycoprotein Acetyls
Phe,1.45 [1.38-1.54],7.252e-35,***,Phenylalanine
XL-HDL-PL%,1.39 [1.28-1.51],1.383e-10,***,Phospholipids to Total-Lipids in Very Large HDL percentage
XS-VLDL-PL%,1.35 [1.27-1.43],2.091e-16,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
IDL-PL%,1.34 [1.26-1.43],2.128e-15,***,Phospholipids to Total-Lipids in IDL percentage
L-LDL-TG%,1.32 [1.24-1.40],2.286e-14,***,Triglycerides to Total-Lipids in Large LDL percentage
M-LDL-TG%,1.31 [1.23-1.39],3.835e-14,***,Triglycerides to Total-Lipids in Medium LDL percentage
S-HDL-PL%,1.29 [1.21-1.38],1.700e-10,***,Phospholipids to Total-Lipids in Small HDL percentage
HDL-size,1.28 [1.20-1.36],9.829e-10,***,Average Diameter for HDL Particles
XL-HDL-PL,1.24 [1.17-1.31],4.184e-07,***,Phospholipids in Very Large HDL
IDL-TG%,1.24 [1.16-1.31],9.081e-07,***,Triglycerides to Total-Lipids in IDL percentage
XL-HDL-L,1.22 [1.14-1.29],4.987e-05,***,Total-Lipids in Very Large HDL
L-HDL-PL,1.19 [1.12-1.27],0.007,**,Phospholipids in Large HDL
L-HDL-L,1.19 [1.12-1.26],0.017,*,Total-Lipids in Large HDL
XL-HDL-FC,1.18 [1.12-1.26],0.006,**,Free Cholesterol in Very Large HDL
L-HDL-FC,1.18 [1.11-1.26],0.020,*,Free Cholesterol in Large HDL
XL-HDL-C,1.18 [1.11-1.25],0.036,*,Cholesterol in Very Large HDL
XL-HDL-P,1.17 [1.11-1.25],0.031,*,Concentration of Very Large HDL Particles
IDL-CE,0.85 [0.80-0.90],0.025,*,Cholesteryl Esters in IDL
ApoB,0.85 [0.80-0.90],0.027,*,Apolipoprotein B
M-VLDL-PL,0.85 [0.80-0.90],0.048,*,Phospholipids in Medium VLDL
S-HDL-L,0.85 [0.80-0.90],0.023,*,Total-Lipids in Small HDL
LDL-P,0.84 [0.79-0.90],0.013,*,Concentration of LDL Particles
M-VLDL-TG,0.84 [0.79-0.90],0.041,*,Triglycerides in Medium VLDL
M-VLDL-P,0.84 [0.79-0.90],0.019,*,Concentration of Medium VLDL Particles
L-VLDL-L,0.84 [0.78-0.89],0.026,*,Total-Lipids in Large VLDL
S-LDL-P,0.83 [0.78-0.89],0.002,**,Concentration of Small LDL Particles
M-VLDL-L,0.83 [0.78-0.89],0.002,**,Total-Lipids in Medium VLDL
Non-HDL-C,0.83 [0.78-0.88],1.560e-04,***,Total-Cholesterol Minus HDL-C
Creatinine,0.83 [0.78-0.89],0.003,**,Creatinine
XL-HDL-CE%,0.83 [0.78-0.88],1.248e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-VLDL-TG,0.83 [0.77-0.88],0.005,**,Triglycerides in Large VLDL
S-HDL-C%,0.82 [0.77-0.87],4.564e-05,***,Cholesterol to Total-Lipids in Small HDL percentage
L-LDL-L,0.82 [0.77-0.87],1.482e-05,***,Total-Lipids in Large LDL
S-HDL-CE%,0.81 [0.77-0.86],7.935e-07,***,Cholesteryl Esters to Total-Lipids in Small HDL percentage
L-LDL-PL,0.81 [0.76-0.86],4.751e-06,***,Phospholipids in Large LDL
M-LDL-C%,0.81 [0.77-0.86],1.041e-08,***,Cholesterol to Total-Lipids in Medium LDL percentage
L-LDL-C,0.81 [0.76-0.86],1.199e-06,***,Cholesterol in Large LDL
Clinical LDL-C,0.81 [0.76-0.86],2.864e-07,***,Clinical LDL Cholesterol
M-LDL-P,0.81 [0.76-0.86],1.653e-05,***,Concentration of Medium LDL Particles
L-LDL-CE,0.81 [0.76-0.86],1.469e-06,***,Cholesteryl Esters in Large LDL
L-LDL-FC,0.81 [0.76-0.86],2.281e-06,***,Free Cholesterol in Large LDL
LDL-L,0.81 [0.76-0.86],3.573e-07,***,Total-Lipids in LDL
S-LDL-PL,0.81 [0.76-0.86],3.954e-06,***,Phospholipids in Small LDL
Ile,0.81 [0.75-0.86],2.039e-04,***,Isoleucine
XL-HDL-FC%,0.80 [0.75-0.86],3.354e-05,***,Free Cholesterol to Total-Lipids in Very Large HDL percentage
LDL-CE,0.80 [0.75-0.85],6.564e-08,***,Cholesteryl Esters in LDL
LDL-C,0.80 [0.75-0.85],3.259e-08,***,LDL Cholesterol
LDL-PL,0.80 [0.75-0.85],1.008e-07,***,Phospholipids in LDL
S-HDL-C,0.80 [0.75-0.85],1.883e-07,***,Cholesterol in Small HDL
S-LDL-L,0.80 [0.75-0.85],1.690e-07,***,Total-Lipids in Small LDL
VLDL-size,0.80 [0.75-0.85],5.185e-07,***,Average Diameter for VLDL Particles
LDL-FC,0.80 [0.75-0.85],3.304e-08,***,Free Cholesterol in LDL
S-LDL-CE,0.79 [0.75-0.85],1.693e-07,***,Cholesteryl Esters in Small LDL
IDL-C%,0.79 [0.75-0.84],3.430e-11,***,Cholesterol to Total-Lipids in IDL percentage
L-LDL-CE%,0.79 [0.75-0.84],4.664e-10,***,Cholesteryl Esters to Total-Lipids in Large LDL percentage
S-LDL-C%,0.79 [0.75-0.84],3.879e-11,***,Cholesterol to Total-Lipids in Small LDL percentage
S-HDL-P,0.79 [0.74-0.84],3.852e-08,***,Concentration of Small HDL Particles
S-LDL-C,0.79 [0.74-0.84],7.502e-09,***,Cholesterol in Small LDL
His,0.79 [0.74-0.84],1.967e-08,***,Histidine
M-LDL-L,0.78 [0.74-0.83],1.234e-09,***,Total-Lipids in Medium LDL
M-LDL-CE,0.78 [0.73-0.83],2.621e-09,***,Cholesteryl Esters in Medium LDL
S-HDL-CE,0.78 [0.73-0.83],1.183e-09,***,Cholesteryl Esters in Small HDL
