Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
IDL-TG%,1.64 [1.50-1.80],8.211e-21,***,Triglycerides to Total-Lipids in IDL percentage
L-LDL-TG%,1.62 [1.48-1.78],8.267e-20,***,Triglycerides to Total-Lipids in Large LDL percentage
XS-VLDL-TG%,1.60 [1.45-1.76],3.488e-16,***,Triglycerides to Total-Lipids in Very Small VLDL percentage
S-VLDL-TG%,1.60 [1.44-1.78],3.152e-13,***,Triglycerides to Total-Lipids in Small VLDL percentage
M-VLDL-TG%,1.57 [1.42-1.74],3.570e-13,***,Triglycerides to Total-Lipids in Medium VLDL percentage
M-LDL-TG%,1.56 [1.43-1.71],1.619e-17,***,Triglycerides to Total-Lipids in Medium LDL percentage
XL-VLDL-TG%,1.54 [1.36-1.74],2.913e-06,***,Triglycerides to Total-Lipids in Very Large VLDL percentage
XS-VLDL-PL%,1.51 [1.37-1.66],3.978e-12,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
L-HDL-PL%,1.43 [1.30-1.56],6.336e-09,***,Phospholipids to Total-Lipids in Large HDL percentage
S-LDL-TG%,1.42 [1.30-1.56],2.631e-08,***,Triglycerides to Total-Lipids in Small LDL percentage
MUFA%,1.39 [1.26-1.54],4.073e-05,***,Monounsaturated Fatty Acids to Total-Fatty Acids percentage
IDL-PL%,1.39 [1.26-1.53],7.925e-06,***,Phospholipids to Total-Lipids in IDL percentage
M-HDL-PL%,1.34 [1.22-1.47],4.258e-04,***,Phospholipids to Total-Lipids in Medium HDL percentage
S-LDL-PL%,1.32 [1.20-1.45],0.004,**,Phospholipids to Total-Lipids in Small LDL percentage
XL-VLDL-PL%,0.80 [0.74-0.87],0.014,*,Phospholipids to Total-Lipids in Very Large VLDL percentage
IDL-FC%,0.78 [0.72-0.86],0.030,*,Free Cholesterol to Total-Lipids in IDL percentage
M-LDL-FC%,0.78 [0.71-0.85],0.013,*,Free Cholesterol to Total-Lipids in Medium LDL percentage
PUFA%,0.78 [0.71-0.85],0.018,*,Polyunsaturated Fatty Acids to Total-Fatty Acids percentage
L-HDL-CE%,0.77 [0.71-0.84],1.284e-04,***,Cholesteryl Esters to Total-Lipids in Large HDL percentage
XL-HDL-CE%,0.76 [0.70-0.84],0.002,**,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
L-HDL-FC%,0.76 [0.71-0.83],3.530e-06,***,Free Cholesterol to Total-Lipids in Large HDL percentage
S-HDL-CE,0.76 [0.69-0.84],0.010,**,Cholesteryl Esters in Small HDL
VLDL-FC,0.76 [0.69-0.84],0.041,*,Free Cholesterol in VLDL
XS-VLDL-PL,0.76 [0.69-0.84],0.035,*,Phospholipids in Very Small VLDL
S-HDL-FC,0.76 [0.69-0.84],0.009,**,Free Cholesterol in Small HDL
XS-VLDL-FC%,0.76 [0.70-0.82],1.191e-05,***,Free Cholesterol to Total-Lipids in Very Small VLDL percentage
HDL-CE,0.76 [0.68-0.84],0.025,*,Cholesteryl Esters in HDL
S-HDL-C,0.76 [0.69-0.83],0.003,**,Cholesterol in Small HDL
S-HDL-P,0.75 [0.68-0.83],0.004,**,Concentration of Small HDL Particles
HDL-C,0.75 [0.68-0.83],0.013,*,HDL Cholesterol
HDL-FC,0.75 [0.68-0.83],0.021,*,Free Cholesterol in HDL
M-VLDL-L,0.75 [0.68-0.83],0.005,**,Total-Lipids in Medium VLDL
L-HDL-C%,0.75 [0.69-0.81],8.302e-07,***,Cholesterol to Total-Lipids in Large HDL percentage
HDL-P,0.74 [0.67-0.82],0.001,**,Concentration of HDL Particles
Unsaturation,0.74 [0.67-0.81],1.527e-04,***,Degree of Unsaturation
S-LDL-CE%,0.74 [0.67-0.81],1.793e-05,***,Cholesteryl Esters to Total-Lipids in Small LDL percentage
PUFA/MUFA,0.73 [0.66-0.81],2.014e-04,***,Polyunsaturated Fatty Acids to Monounsaturated Fatty Acids ratio
S-VLDL-CE,0.73 [0.66-0.81],5.488e-04,***,Cholesteryl Esters in Small VLDL
M-HDL-FC%,0.73 [0.66-0.79],6.097e-07,***,Free Cholesterol to Total-Lipids in Medium HDL percentage
XS-VLDL-L,0.73 [0.66-0.80],8.386e-05,***,Total-Lipids in Very Small VLDL
S-VLDL-PL,0.72 [0.65-0.80],1.951e-04,***,Phospholipids in Small VLDL
Phosphoglyc,0.72 [0.66-0.80],2.995e-06,***,Phosphoglycerides
L-VLDL-C%,0.72 [0.66-0.80],1.445e-05,***,Cholesterol to Total-Lipids in Large VLDL percentage
PC,0.72 [0.65-0.79],6.596e-07,***,Phosphatidylcholines
XS-VLDL-P,0.71 [0.64-0.79],3.436e-05,***,Concentration of Very Small VLDL Particles
L-VLDL-CE%,0.71 [0.65-0.79],1.730e-06,***,Cholesteryl Esters to Total-Lipids in Large VLDL percentage
M-VLDL-CE%,0.71 [0.67-0.76],2.201e-16,***,Cholesteryl Esters to Total-Lipids in Medium VLDL percentage
