Abbreviations,OR(95%CI),P-value(Bonferroni),P-star,Metabolite
XL-HDL-PL%,1.17 [1.11-1.24],3.654e-04,***,Phospholipids to Total-Lipids in Very Large HDL percentage
IDL-PL%,1.16 [1.11-1.22],7.067e-06,***,Phospholipids to Total-Lipids in IDL percentage
XS-VLDL-PL%,1.15 [1.10-1.21],1.082e-04,***,Phospholipids to Total-Lipids in Very Small VLDL percentage
M-LDL-TG%,1.15 [1.10-1.20],4.266e-05,***,Triglycerides to Total-Lipids in Medium LDL percentage
L-LDL-TG%,1.15 [1.10-1.20],1.214e-04,***,Triglycerides to Total-Lipids in Large LDL percentage
S-HDL-PL%,1.14 [1.09-1.20],0.001,**,Phospholipids to Total-Lipids in Small HDL percentage
IDL-TG%,1.13 [1.08-1.19],0.008,**,Triglycerides to Total-Lipids in IDL percentage
LDL-C,0.89 [0.85-0.93],0.038,*,LDL Cholesterol
Clinical LDL-C,0.89 [0.85-0.93],0.013,*,Clinical LDL Cholesterol
LDL-FC,0.89 [0.85-0.93],0.021,*,Free Cholesterol in LDL
M-LDL-L,0.89 [0.85-0.93],0.023,*,Total-Lipids in Medium LDL
S-LDL-FC,0.89 [0.85-0.93],0.021,*,Free Cholesterol in Small LDL
L-LDL-C%,0.89 [0.85-0.92],0.010,*,Cholesterol to Total-Lipids in Large LDL percentage
M-LDL-PL,0.88 [0.85-0.93],0.021,*,Phospholipids in Medium LDL
S-HDL-P,0.88 [0.85-0.93],0.019,*,Concentration of Small HDL Particles
M-LDL-C,0.88 [0.84-0.92],0.012,*,Cholesterol in Medium LDL
S-HDL-C,0.88 [0.84-0.92],0.011,*,Cholesterol in Small HDL
M-LDL-C%,0.88 [0.85-0.92],9.311e-04,***,Cholesterol to Total-Lipids in Medium LDL percentage
S-HDL-C%,0.88 [0.84-0.92],0.005,**,Cholesterol to Total-Lipids in Small HDL percentage
S-HDL-CE%,0.88 [0.84-0.92],0.001,**,Cholesteryl Esters to Total-Lipids in Small HDL percentage
Total-BCAA,0.88 [0.84-0.92],0.017,*,Total-Concentration of Branched-Chain Amino Acids (Leucine + Isoleucine + Valine)
M-LDL-FC,0.88 [0.84-0.92],0.002,**,Free Cholesterol in Medium LDL
Val,0.88 [0.83-0.92],0.013,*,Valine
XL-HDL-CE%,0.87 [0.84-0.91],2.807e-04,***,Cholesteryl Esters to Total-Lipids in Very Large HDL percentage
S-HDL-CE,0.87 [0.83-0.91],3.830e-04,***,Cholesteryl Esters in Small HDL
IDL-C%,0.87 [0.83-0.91],1.480e-05,***,Cholesterol to Total-Lipids in IDL percentage
IDL-CE%,0.87 [0.83-0.91],1.390e-05,***,Cholesteryl Esters to Total-Lipids in IDL percentage
Leu,0.86 [0.82-0.91],5.457e-04,***,Leucine
Albumin,0.86 [0.82-0.90],1.262e-06,***,Albumin
S-LDL-C%,0.85 [0.82-0.89],3.123e-08,***,Cholesterol to Total-Lipids in Small LDL percentage
XL-HDL-C%,0.84 [0.80-0.88],2.251e-07,***,Cholesterol to Total-Lipids in Very Large HDL percentage
